state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
CA,2014,corrections,30419,0.86,187810179,0.7,1439,1.75,3450222,1.4,133916,1.93,31180,0.88,31858,0.82,191260401,0.68
CA,2014,highways,20905,1.07,128986586,1.05,2470,0.67,4513958,0.68,218151,0.76,22153,1.06,23375,0.96,133500544,1.01
CA,2014,air transportation,6785,0.88,45898400,0.64,539,1.22,1258435,0.36,66816,0.35,7167,0.86,7324,0.82,47156835,0.63
CA,2014,water transport and terminals,2258,0.92,17571568,0.75,290,1.6,657967,0.68,35120,0.61,2457,0.91,2548,0.84,18229535,0.73
CA,2014,public welfare,69931,0.63,331848882,0.56,3247,0.91,5835679,0.84,304934,0.99,71673,0.63,73178,0.6,337684561,0.55
CA,2014,health,42969,0.53,255706147,0.45,5003,1.84,14386873,0.72,466049,1.14,45594,0.57,47972,0.51,270093020,0.43
CA,2014,hospitals,57374,0.21,377150983,0.17,17409,0.56,77144545,0.35,1920095,0.42,68445,0.23,74783,0.21,454295528,0.15
CA,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,2014,solid waste management,8355,1.44,47734792,1.27,755,1.09,1616852,0.79,84289,1.01,8828,1.46,9110,1.33,49351644,1.23
CA,2014,sewerage,11424,1.29,77152781,1.35,689,3.18,1021885,0.8,45753,0.62,11685,1.2,12113,1.23,78174666,1.33
CA,2014,parks and recreation,18160,0.89,94664190,0.93,32675,1.32,31815864,1.22,2208669,1.3,30731,1.05,50835,0.91,126480054,0.76
CA,2014,housing and community development,10948,1.55,68530517,1.19,1130,0.69,2018685,1.13,92928,0.81,11468,1.55,12078,1.41,70549202,1.15
CA,2014,natural resources,7605,1.62,42307440,1.41,1286,1.67,1729140,2.45,84969,2.68,8104,1.69,8891,1.41,44036580,1.36
CA,2014,water transport and terminals,24270,0.94,180624804,0.86,1682,0.71,2767792,0.79,114635,0.57,24903,0.95,25952,0.88,183392596,0.85
CA,2014,electric power,11851,0.51,111115225,0.48,350,0.32,1053562,0.31,41755,0.34,12088,0.51,12201,0.49,112168787,0.47
CA,2014,gas supply,187,0.01,1122467,0.01,5,0.01,8350,0.01,478,0.01,190,0.01,192,0.01,1130817,0.01
CA,2014,transit,31862,0.72,191944855,0.58,2822,0.9,5991498,0.68,336340,0.81,33757,0.75,34684,0.67,197936353,0.57
CA,2014,education total,541648,0.99,3073783044,1.09,401936,0.89,549352781,1,25942445,1.01,697082,0.97,943584,0.69,3623135825,0.93
CA,2014,education - elementary and secondary total,495760,1.08,2765828624,1.2,317371,1.09,437084375,1.21,22573526,1.14,631997,1.06,813131,0.78,3202912999,1.05
CA,2014,education - elementary and secondary instructional,337780,1.45,2170590010,1.49,157953,1.59,240656937,1.81,10828427,1.74,402466,1.47,495733,1.11,2411246947,1.35
CA,2014,education - elementary and secondary other,157980,1.35,595238614,1.29,159418,1.48,196427438,1.51,11745099,1.5,229531,1.36,317398,1,791666052,1.04
CA,2014,education - higher education total,45888,1.13,307954420,1.13,84565,1.18,112268406,1.31,3368919,1.18,65085,1.13,130453,0.86,420222826,0.9
CA,2014,education - higher education instructional,18715,1.58,166626120,1.59,46374,1.7,85486200,1.64,1507857,1.73,27314,1.59,65089,1.29,252112320,1.19
CA,2014,education - higher education other,27173,1.57,141328300,1.61,38191,1.6,26782206,1.68,1861062,1.62,37771,1.57,65364,1.14,168110506,1.38
CA,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,2014,libraries,7415,0.82,38465913,0.9,9231,0.89,12469348,0.84,695491,0.86,11347,0.84,16646,0.62,50935261,0.71
CA,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,2014,other and unallocable,30267,0.7,188251226,0.7,6442,0.55,9133534,0.67,480682,0.63,33029,0.67,36709,0.59,197384760,0.66
CO,2014,total,174597,0.56,787709700,0.46,62670,0.59,77655800,0.43,4340722,0.56,199366,0.54,237267,0.44,865365500,0.42
CO,2014,financial administration,4383,1.21,23237084,1.15,310,1.3,595801,0.9,28160,1.13,4543,1.2,4693,1.13,23832885,1.12
CO,2014,other government administration,4140,1.57,20252096,1.67,1429,1.78,1179662,1.29,61062,1.61,4469,1.6,5569,1.25,21431758,1.58
CO,2014,judicial and legal,2492,0.76,14293652,0.63,330,1.1,625418,0.91,21775,0.9,2603,0.86,2822,0.68,14919070,0.61
CO,2014,police protection total,13441,0.59,78735928,0.63,676,3.67,941963,4.16,51089,6.02,13721,0.57,14117,0.59,79677891,0.63
CO,2014,police protection - officers,9804,0.77,62024231,0.78,138,3.83,209479,6.24,10278,7.74,9858,0.72,9942,0.76,62233710,0.77
CO,2014,police protection - other,3637,0.75,16711697,0.77,538,4.5,732484,5.04,40811,7.28,3863,0.88,4175,0.87,17444181,0.77
CO,2014,fire protection total,6504,0.73,41089228,0.66,1283,0.62,826543,0.84,56470,0.92,6815,0.79,7787,0.61,41915771,0.65
CO,2014,fire protection - firefighters,5869,0.62,37475265,0.58,1019,0.71,582795,1.06,43267,1.04,6107,0.68,6888,0.54,38058060,0.57
CO,2014,fire protection - other,635,4.69,3613963,4.52,264,1.25,243748,1.34,13203,1.98,708,4.78,899,3.33,3857711,4.23
CO,2014,corrections,3713,1.11,18612124,0.81,140,4.8,214054,5.24,12117,6.43,3781,1.11,3853,1.09,18826178,0.8
CO,2014,highways,4907,1.72,21602863,1.56,212,0.47,398591,0.49,23338,0.4,5037,1.7,5119,1.65,22001454,1.53
CO,2014,air transportation,1392,2.34,7699692,2.25,100,3.32,118872,2.31,7043,2.37,1432,2.32,1492,2.2,7818564,2.22
CO,2014,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
CO,2014,public welfare,6280,1.21,24455575,0.97,583,7.11,890906,7.59,51256,7.48,6576,1.49,6863,1.26,25346481,0.98
CO,2014,health,3881,1.08,18905130,1.07,1613,1.18,4779239,0.37,162622,0.65,4808,1.06,5494,0.84,23684369,0.85
CO,2014,hospitals,7896,1.51,41142083,1.24,2929,1.29,9867861,0.76,304904,0.93,9628,1.41,10825,1.16,51009944,1.01
CO,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2014,solid waste management,592,1.43,2307983,1.18,101,0.87,137820,1.11,8394,1.98,639,1.56,693,1.23,2445803,1.12
CO,2014,sewerage,2406,1.09,12188333,1.1,344,0.5,288402,0.25,13827,0.67,2472,1.07,2750,0.95,12476735,1.07
CO,2014,parks and recreation,4493,1.46,19921033,1.47,9561,2.37,6430250,2.33,470531,3.33,7168,2.24,14054,1.68,26351283,1.25
CO,2014,housing and community development,1882,2.18,9035353,2.39,322,4.42,480415,2.09,23161,2.26,2012,2.4,2204,1.97,9515768,2.28
CO,2014,natural resources,706,1.51,3396960,2.56,343,2.1,368889,5.73,21134,5.66,827,1.66,1049,1.23,3765849,2.37
CO,2014,water transport and terminals,4396,0.99,23805195,0.92,613,0.2,630529,0.45,28953,0.8,4552,1.01,5009,0.87,24435724,0.9
CO,2014,electric power,1479,0.6,10759015,0.46,37,0.01,116954,0.01,4954,0.01,1507,0.59,1516,0.58,10875969,0.46
CO,2014,gas supply,277,0.01,1746160,0.01,0,0.01,0,0.01,0,0.01,277,0.01,277,0.01,1746160,0.01
CO,2014,transit,3114,0.11,16685370,0.07,447,0.5,781702,0.65,50945,0.61,3402,0.16,3561,0.12,17467072,0.07
CO,2014,education total,89472,1.05,347916706,0.99,37920,0.75,43895907,0.61,2675266,0.65,104844,0.99,127392,0.77,391812613,0.89
CO,2014,education - elementary and secondary total,88551,1.06,343832955,1.01,36595,0.77,42753723,0.63,2621538,0.66,103613,1,125146,0.78,386586678,0.9
CO,2014,education - elementary and secondary instructional,61926,1.4,266539661,1.25,21138,1.14,28512147,0.84,1673927,0.85,71542,1.33,83064,1.09,295051808,1.13
CO,2014,education - elementary and secondary other,26625,1.34,77293294,1.2,15457,0.93,14241576,0.87,947611,1.03,32071,1.28,42082,0.91,91534870,1.02
CO,2014,education - higher education total,921,1.55,4083751,1.78,1325,2.07,1142184,2.2,53728,2.16,1231,1.62,2246,1.38,5225935,1.47
CO,2014,education - higher education instructional,290,1.66,1606590,1.98,923,2.61,862777,2.59,34435,2.75,488,2.08,1213,2.03,2469367,1.58
CO,2014,education - higher education other,631,2.13,2477161,2.63,402,3.23,279407,4.07,19293,3.48,743,2.32,1033,1.81,2756568,2.4
CO,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2014,libraries,1999,1.74,8169015,1.73,2214,1.55,2850923,1.83,189879,1.8,3090,1.76,4213,1.16,11019938,1.37
CO,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2014,other and unallocable,4752,1.89,21753122,1.76,1163,1.99,1235099,2.57,73842,2.07,5163,1.92,5915,1.56,22988221,1.67
CT,2014,total,111889,1.07,606786573,1.14,36896,1.31,46900118,1.52,2498657,1.77,126785,1.07,148785,0.87,653686691,1.06
CT,2014,financial administration,2001,2.13,10711774,1.72,519,4.25,762068,3.08,33912,2.2,2202,2.02,2520,1.9,11473842,1.62
CT,2014,other government administration,1818,2.08,9531147,1.91,826,6.69,914511,2.67,42110,2.44,2085,2.1,2644,2.53,10445658,1.76
CT,2014,judicial and legal,156,0.16,1048841,0.12,20,0.01,56199,0.01,1781,0.01,167,0.15,176,0.14,1105040,0.11
CT,2014,police protection total,7463,1.67,52134541,1.75,1190,2.52,1106473,2.1,66364,2.76,7852,1.6,8653,1.48,53241014,1.71
CT,2014,police protection - officers,6490,1.91,47568911,1.91,176,2.72,261898,2.59,11452,2.28,6556,1.88,6666,1.86,47830809,1.89
CT,2014,police protection - other,973,1.74,4565630,1.86,1014,2.92,844575,2.63,54912,3.31,1296,1.87,1987,1.72,5410205,1.62
CT,2014,fire protection total,4185,1.32,27252591,1.31,958,2.33,616951,3.43,31868,3.54,4356,1.37,5143,1.16,27869542,1.28
CT,2014,fire protection - firefighters,3974,1.39,26164689,1.36,783,2.78,436992,4.78,23335,4.78,4104,1.44,4757,1.25,26601681,1.34
CT,2014,fire protection - other,211,2.38,1087902,2.23,175,2.8,179959,1.87,8533,1.98,252,2.53,386,1.82,1267861,1.93
CT,2014,corrections,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
CT,2014,highways,3171,3.02,15561300,3.03,271,1.73,363751,3.04,19532,2.67,3282,2.72,3442,2.78,15925051,2.96
CT,2014,air transportation,20,0.01,90989,0.01,3,0.01,3988,0.01,208,0.01,21,0.01,23,0.01,94977,0.01
CT,2014,water transport and terminals,4,0.01,20379,0.01,2,0.01,4158,0.01,213,0.01,6,0.01,6,0.01,24537,0.01
CT,2014,public welfare,1079,1.93,4770424,1.86,1055,2.4,1389648,1.82,83710,2.25,1583,1.98,2134,1.53,6160072,1.5
CT,2014,health,1064,1.63,5413388,1.44,477,2.83,769900,1.36,32203,1.37,1254,1.6,1541,1.43,6183288,1.27
CT,2014,hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
CT,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,2014,solid waste management,1083,1.25,5788483,1.11,181,1.6,212194,2.4,15461,2.38,1175,1.36,1264,1.1,6000677,1.07
CT,2014,sewerage,973,2.04,5905730,1.98,58,2.38,115701,1.88,5619,1.88,1005,2.04,1031,1.93,6021431,1.94
CT,2014,parks and recreation,1217,2.3,5707391,2.36,2596,3.39,1653983,3.07,116132,3.5,1914,2.65,3813,2.42,7361374,1.95
CT,2014,housing and community development,1398,2.12,6951901,2.01,451,0.98,552749,1.2,28088,1.06,1567,1.99,1849,1.62,7504650,1.86
CT,2014,natural resources,45,1.79,281300,1.94,13,6.73,26410,3.58,692,5.14,51,2.54,58,2.05,307710,1.8
CT,2014,water transport and terminals,893,0.93,5402379,0.91,29,0.24,42439,0.7,1799,0.38,904,0.94,922,0.9,5444818,0.9
CT,2014,electric power,313,1.46,2193087,1.38,7,0.01,4815,0.01,374,0.01,317,1.44,320,1.43,2197902,1.38
CT,2014,gas supply,39,3.91,261427,3.91,0,0.01,0,0.01,0,0.01,39,3.91,39,3.91,261427,3.91
CT,2014,transit,594,0.97,2794003,0.65,206,2.18,331547,1.85,19876,2.29,706,1.11,800,0.91,3125550,0.62
CT,2014,education total,81437,1.45,430589050,1.58,25341,1.84,35263694,2,1837465,2.39,92411,1.45,106778,1.19,465852744,1.47
CT,2014,education - elementary and secondary total,81376,1.45,430367089,1.58,25311,1.84,35245189,2.01,1836133,2.39,92341,1.46,106687,1.19,465612278,1.47
CT,2014,education - elementary and secondary instructional,63240,1.77,361119250,1.85,13828,2.42,21673339,2.94,991681,3.9,69216,1.82,77068,1.52,382792589,1.75
CT,2014,education - elementary and secondary other,18136,2.1,69247839,1.81,11483,2.81,13571850,2.25,844452,2.45,23125,2.06,29619,1.69,82819689,1.56
CT,2014,education - higher education total,61,0.01,221961,0.01,30,0.01,18505,0.01,1332,0.01,70,0.01,91,0.01,240466,0.01
CT,2014,education - higher education instructional,28,0.01,110837,0.01,6,0.01,6244,0.01,215,0.01,30,0.01,34,0.01,117081,0.01
CT,2014,education - higher education other,33,0.01,111124,0.01,24,0.01,12261,0.01,1117,0.01,40,0.01,57,0.01,123385,0.01
CT,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,2014,libraries,1080,1.71,5017711,1.63,1556,2.6,1469510,2.88,95945,2.63,1646,1.89,2636,1.69,6487221,1.42
CT,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,2014,other and unallocable,1856,2.6,9358737,3.02,1137,2.14,1239429,2.73,65305,2.24,2242,2.57,2993,1.81,10598166,2.69
DE,2014,total,20220,0.12,98168668,0.11,4950,0.18,6189370,0.1,448119,0.14,22925,0.11,25170,0.1,104358038,0.1
DE,2014,financial administration,443,0.69,2136218,0.56,26,0.01,25212,0.01,1649,0.01,454,0.67,469,0.65,2161430,0.55
DE,2014,other government administration,570,0.4,2811311,0.46,112,2.62,50975,2.1,2988,1.34,589,0.4,682,0.55,2862286,0.45
DE,2014,judicial and legal,105,0.01,540391,0.02,13,2.66,23429,1.29,929,0.8,110,0.01,118,0.29,563820,0.06
DE,2014,police protection total,1360,1.24,7916946,1.15,174,0.36,219484,0.35,15594,0.37,1460,1.19,1534,1.1,8136430,1.11
DE,2014,police protection - officers,1149,1.47,7165065,1.27,10,3.06,11914,3.78,1192,2.71,1162,1.5,1159,1.45,7176979,1.26
DE,2014,police protection - other,211,0.34,751881,0.31,164,0.33,207570,0.3,14402,0.33,298,0.31,375,0.24,959451,0.25
DE,2014,fire protection total,177,0.01,937766,0.01,1,0.01,838,0.01,67,0.01,177,0.01,178,0.01,938604,0.01
DE,2014,fire protection - firefighters,167,0.01,899412,0.01,0,0.01,0,0.01,0,0.01,167,0.01,167,0.01,899412,0.01
DE,2014,fire protection - other,10,0.01,38354,0.01,1,0.01,838,0.01,67,0.01,10,0.01,11,0.01,39192,0.01
DE,2014,corrections,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
DE,2014,highways,431,0.83,1690918,0.56,73,0.5,65581,0.55,5661,0.53,463,0.7,504,0.71,1756499,0.54
DE,2014,air transportation,33,0.01,121270,0.01,8,0.01,8708,0.01,727,0.01,37,0.01,41,0.01,129978,0.01
DE,2014,water transport and terminals,136,0.01,557137,0.01,135,0.01,77199,0.01,7401,0.01,178,0.01,271,0.01,634336,0.01
DE,2014,public welfare,1,0.01,3917,0.01,3,0.01,3084,0.01,282,0.01,3,0.01,4,0.01,7001,0.01
DE,2014,health,310,0.01,1572879,0.01,2,0.01,2958,0.01,210,0.01,311,0.01,312,0.01,1575837,0.01
DE,2014,hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
DE,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2014,solid waste management,88,0.01,476e3,0.01,5,0.01,11116,0.01,748,0.01,95,0.01,93,0.01,487116,0.01
DE,2014,sewerage,439,0.5,1987761,0.45,6,0.01,8338,0.01,714,0.01,443,0.49,445,0.49,1996099,0.45
DE,2014,parks and recreation,173,0.4,702331,0.25,179,0.01,144157,0.01,11656,0.01,241,0.29,352,0.2,846488,0.21
DE,2014,housing and community development,203,6.57,870078,5.13,9,3.9,10855,4.12,566,5.27,206,6.48,212,6.3,880933,5.07
DE,2014,natural resources,1,0.01,6322,0.01,0,0.01,0,0.01,0,0.01,1,0.01,1,0.01,6322,0.01
DE,2014,water transport and terminals,156,4.26,626833,3.5,6,1.78,8439,2.25,528,2.32,165,4.51,162,4.1,635272,3.45
DE,2014,electric power,118,0.01,665520,0.01,0,0.01,0,0.01,0,0.01,118,0.01,118,0.01,665520,0.01
DE,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
DE,2014,transit,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
DE,2014,education total,14824,0.01,71886082,0.01,3770,0.01,5173846,0.01,359675,0.01,16992,0.01,18594,0.01,77059928,0.01
DE,2014,education - elementary and secondary total,14824,0.01,71886082,0.01,3770,0.01,5173846,0.01,359675,0.01,16992,0.01,18594,0.01,77059928,0.01
DE,2014,education - elementary and secondary instructional,11274,0.01,56235273,0.01,1216,0.01,1843276,0.01,98516,0.01,11867,0.01,12490,0.01,58078549,0.01
DE,2014,education - elementary and secondary other,3550,0.01,15650809,0.01,2554,0.01,3330570,0.01,261159,0.01,5125,0.01,6104,0.01,18981379,0.01
DE,2014,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
DE,2014,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
DE,2014,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
DE,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2014,libraries,165,1.31,642247,1.66,353,2.32,252423,2.26,30057,2.14,342,1.63,518,1.63,894670,1.35
DE,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2014,other and unallocable,487,0.33,2016741,0.43,75,0.32,102728,0.19,8667,0.2,540,0.36,562,0.29,2119469,0.41
DC,2014,total,44651,0,292205191,0,3570,0,8829501,0,498264,0,47466,0,48221,0,301034692,0
DC,2014,financial administration,1853,0,13946194,0,20,0,90090,0,2504,0,1867,0,1873,0,14036284,0
DC,2014,other government administration,1284,0,8324981,0,42,0,92090,0,4223,0,1308,0,1326,0,8417071,0
DC,2014,judicial and legal,1949,0,15689036,0,56,0,279684,0,6871,0,1988,0,2005,0,15968720,0
DC,2014,police protection total,4591,0,31947779,0,0,0,0,0,0,0,4591,0,4591,0,31947779,0
DC,2014,police protection - officers,3960,0,27978738,0,0,0,0,0,0,0,3960,0,3960,0,27978738,0
DC,2014,police protection - other,631,0,3969041,0,0,0,0,0,0,0,631,0,631,0,3969041,0
DC,2014,fire protection total,1832,0,11669235,0,0,0,0,0,0,0,1832,0,1832,0,11669235,0
DC,2014,fire protection - firefighters,1726,0,11017143,0,0,0,0,0,0,0,1726,0,1726,0,11017143,0
DC,2014,fire protection - other,106,0,652092,0,0,0,0,0,0,0,106,0,106,0,652092,0
DC,2014,corrections,1322,0,7950242,0,25,0,103872,0,4003,0,1345,0,1347,0,8054114,0
DC,2014,highways,732,0,4677464,0,160,0,220510,0,15597,0,820,0,892,0,4897974,0
DC,2014,air transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,public welfare,2179,0,13543435,0,11,0,27579,0,1311,0,2186,0,2190,0,13571014,0
DC,2014,health,717,0,4683338,0,5,0,19182,0,593,0,720,0,722,0,4702520,0
DC,2014,hospitals,1403,0,9260495,0,11,0,79287,0,1769,0,1413,0,1414,0,9339782,0
DC,2014,social insurance administration,445,0,2579302,0,0,0,0,0,0,0,445,0,445,0,2579302,0
DC,2014,solid waste management,1272,0,6868542,0,0,0,0,0,0,0,1272,0,1272,0,6868542,0
DC,2014,sewerage,702,0,4972916,0,0,0,0,0,0,0,702,0,702,0,4972916,0
DC,2014,parks and recreation,613,0,2721235,0,121,0,265307,0,16598,0,707,0,734,0,2986542,0
DC,2014,housing and community development,907,0,5507954,0,0,0,0,0,0,0,907,0,907,0,5507954,0
DC,2014,natural resources,34,0,221889,0,0,0,0,0,0,0,34,0,34,0,221889,0
DC,2014,water transport and terminals,410,0,2910517,0,0,0,0,0,0,0,410,0,410,0,2910517,0
DC,2014,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,transit,11692,0,78286796,0,108,0,315662,0,9486,0,11746,0,11800,0,78602458,0
DC,2014,education total,7409,0,45906751,0,1691,0,3295105,0,212379,0,8609,0,9100,0,49201856,0
DC,2014,education - elementary and secondary total,6704,0,41503442,0,1182,0,2736308,0,176612,0,7702,0,7886,0,44239750,0
DC,2014,education - elementary and secondary instructional,5329,0,33630476,0,1060,0,2462698,0,161557,0,6242,0,6389,0,36093174,0
DC,2014,education - elementary and secondary other,1375,0,7872966,0,122,0,273610,0,15055,0,1460,0,1497,0,8146576,0
DC,2014,education - higher education total,705,0,4403309,0,509,0,558797,0,35767,0,907,0,1214,0,4962106,0
DC,2014,education - higher education instructional,239,0,1750324,0,347,0,344103,0,17335,0,337,0,586,0,2094427,0
DC,2014,education - higher education other,466,0,2652985,0,162,0,214694,0,18432,0,570,0,628,0,2867679,0
DC,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,libraries,513,0,2539892,0,115,0,172371,0,11176,0,576,0,628,0,2712263,0
DC,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,other and unallocable,2792,0,17997198,0,1205,0,3868762,0,211754,0,3988,0,3997,0,21865960,0
FL,2014,total,634156,0.42,2575582167,0.37,136822,1.1,122228973,1.22,8417133,1.02,687638,0.44,770978,0.4,2697811140,0.36
FL,2014,financial administration,16898,0.96,79815508,0.84,656,0.85,960140,1.19,61537,1.13,17255,0.96,17554,0.92,80775648,0.83
FL,2014,other government administration,9972,1.47,47702699,1.42,1336,0.9,1515210,0.8,73606,0.87,10404,1.37,11308,1.3,49217909,1.38
FL,2014,judicial and legal,11857,1.02,49133357,0.91,455,0.83,773671,0.59,41983,0.97,12101,1.01,12312,0.98,49907028,0.89
FL,2014,police protection total,55376,0.98,291083995,0.88,5012,1.01,5280696,0.79,384690,0.96,57561,0.95,60388,0.9,296364691,0.87
FL,2014,police protection - officers,38280,1.29,220967185,1.11,608,1.95,890002,0.82,55245,0.56,38599,1.26,38888,1.27,221857187,1.11
FL,2014,police protection - other,17096,1.28,70116810,1.08,4404,1.12,4390694,0.93,329445,1.12,18962,1.29,21500,1.05,74507504,1.02
FL,2014,fire protection total,27997,0.94,167839559,0.87,1236,0.74,1296083,1.26,80123,1.4,28464,0.93,29233,0.9,169135642,0.86
FL,2014,fire protection - firefighters,25639,1.02,155713833,0.94,895,0.45,763958,0.19,49844,0.21,25933,1.01,26534,0.99,156477791,0.93
FL,2014,fire protection - other,2358,1.04,12125726,0.92,341,2.39,532125,3.05,30279,3.68,2531,1.45,2699,0.96,12657851,0.89
FL,2014,corrections,16248,0.61,76850008,0.54,202,5.45,229424,4.03,15566,5.94,16339,0.6,16450,0.6,77079432,0.54
FL,2014,highways,12439,1.34,47568598,1.14,278,0.94,363042,0.92,26514,1.08,12590,1.34,12717,1.32,47931640,1.13
FL,2014,air transportation,4444,0.09,22067747,0.06,197,0.11,290057,0.11,21349,0.12,4569,0.1,4641,0.08,22357804,0.06
FL,2014,water transport and terminals,1248,0.58,6282888,0.49,223,0.23,335540,0.15,24606,0.19,1389,0.53,1471,0.49,6618428,0.46
FL,2014,public welfare,3967,1.39,15088393,2.06,716,1.05,737770,1.27,69376,1.25,4363,1.25,4683,1.19,15826163,1.97
