state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,year
CA,corrections,32822,0.17,186427231,0.14,1984,0.71,3744520,0.44,189812,0.48,33900,0.17,34806,0.16,190171751,0.14,2009
CA,highways,20876,0.52,121487751,0.53,1990,0.55,3803720,0.77,195275,1.01,21983,0.43,22866,0.48,125291471,0.51,2009
CA,air transportation,7463,0.12,45738990,0.11,512,0.19,1106929,0.09,53880,0.11,7768,0.15,7975,0.12,46845919,0.11,2009
CA,water transport and terminals,2331,1.02,15808624,0.92,212,0.79,342842,0.63,16783,0.74,2426,1.02,2543,0.94,16151466,0.9,2009
CA,public welfare,63708,0.15,291142403,0.12,2868,0.45,5080751,0.47,292718,0.39,65370,0.16,66576,0.15,296223154,0.12,2009
CA,health,43376,0.29,239964745,0.24,5435,0.82,14434657,0.49,492541,0.66,46176,0.32,48811,0.27,254399402,0.22,2009
CA,hospitals,61032,0.97,359684485,0.74,19359,1,68496396,0.64,2095451,1.03,73020,0.97,80391,0.78,428180881,0.63,2009
CA,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CA,solid waste management,8319,0.77,41972697,0.66,643,0.48,1270710,0.41,74328,0.52,8744,0.77,8962,0.71,43243407,0.64,2009
CA,sewerage,13721,0.59,84746169,0.69,540,0.77,984301,0.57,44842,0.66,13976,0.59,14261,0.57,85730470,0.68,2009
CA,parks and recreation,20871,0.6,100654106,0.64,34535,0.68,30950894,0.72,2402869,0.74,34471,0.61,55406,0.48,131605000,0.52,2009
CA,housing and community development,12514,1.27,70250368,1.08,1330,0.67,2145956,0.47,109781,0.84,13146,1.17,13844,1.15,72396324,1.05,2009
CA,natural resources,7586,0.65,40312113,0.77,583,0.21,658022,0.31,44760,0.39,7842,0.63,8169,0.6,40970135,0.76,2009
CA,water transport and terminals,24181,0.89,162969634,0.81,975,0.94,1957911,0.62,92145,1.05,24708,0.9,25156,0.86,164927545,0.8,2009
CA,electric power,11256,0.95,96929424,1.04,249,1.69,706655,2.31,23653,1.73,11391,0.96,11505,0.93,97636079,1.03,2009
CA,gas supply,289,0.01,1759918,0.01,7,0.01,15060,0.01,959,0.01,294,0.01,296,0,1774978,0,2009
CA,transit,32148,0.6,162345929,0.54,2701,0.51,4711259,0.41,268698,0.34,33676,0.62,34849,0.55,167057188,0.52,2009
CA,education total,592817,0.33,3187342649,0.32,421943,0.43,556520171,0.36,27814492,0.43,756194,0.33,1014760,0.27,3743862820,0.28,2009
CA,education - elementary and secondary total,540602,0.34,2862909182,0.34,319728,0.42,428723920,0.39,23590993,0.43,679930,0.33,860330,0.27,3291633102,0.3,2009
CA,education - elementary and secondary instructional,365813,0.33,2255131144,0.34,171630,0.44,262936208,0.39,12626417,0.46,440551,0.32,537443,0.26,2518067352,0.3,2009
CA,education - elementary and secondary other,174789,0.38,607778038,0.33,148098,0.41,165787712,0.38,10964576,0.39,239379,0.35,322887,0.28,773565750,0.27,2009
CA,education - higher education total,52215,0.24,324433467,0.19,102215,0.47,127796251,0.28,4223499,0.44,76264,0.29,154430,0.32,452229718,0.16,2009
CA,education - higher education instructional,21200,0.33,170061777,0.25,53340,0.33,93076353,0.19,1757248,0.27,31196,0.31,74540,0.25,263138130,0.18,2009
CA,education - higher education other,31015,0.17,154371690,0.12,48875,0.62,34719898,0.52,2466251,0.56,45068,0.27,79890,0.39,189091588,0.14,2009
CA,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CA,libraries,9072,0.7,43140413,0.88,11176,0.81,13626882,0.96,900167,1.3,14170,0.81,20248,0.54,56767295,0.7,2009
CA,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CA,other and unallocable,35667,0.3,203748182,0.29,9141,0.28,12933424,0.21,679679,0.28,39522,0.31,44808,0.24,216681606,0.27,2009
CO,total,180488,0.25,743077605,0.23,51465,0.33,58054974,0.23,3561637,0.29,200726,0.24,231953,0.21,801132579,0.21,2009
CO,financial administration,4910,1.23,23785225,0.93,275,0.89,395895,0.83,21790,0.91,5033,1.24,5185,1.17,24181120,0.91,2009
CO,other government administration,4702,1.33,20691347,1.34,924,0.94,1085347,0.82,56491,0.88,5021,1.26,5626,1.12,21776694,1.27,2009
CO,judicial and legal,2374,0.39,12409066,0.33,292,0.33,550166,0.43,19961,0.3,2487,0.45,2666,0.35,12959232,0.32,2009
CO,police protection total,13861,1.01,73658934,0.88,487,1.03,633664,0.6,32986,0.83,14047,1.03,14348,0.98,74292598,0.87,2009
CO,police protection - officers,10516,1.04,59999899,0.9,31,0.34,45477,0.15,1979,0.19,10527,1.04,10547,1.04,60045376,0.9,2009
CO,police protection - other,3345,0.94,13659035,0.8,456,1.07,588187,0.63,31007,0.87,3520,0.99,3801,0.84,14247222,0.77,2009
CO,fire protection total,5710,1,32597276,1.01,591,4.01,361189,6.2,25623,6.89,5849,1.19,6301,0.98,32958465,1,2009
CO,fire protection - firefighters,5151,0.95,29432854,0.97,517,4.22,309168,6.94,22384,7.55,5271,1.15,5668,0.94,29742022,0.96,2009
CO,fire protection - other,559,1.48,3164422,1.38,74,2.55,52021,1.8,3239,2.35,578,1.63,633,1.34,3216443,1.35,2009
CO,corrections,3639,0.89,16180879,0.59,80,1.11,112966,0.36,5534,0.52,3671,0.88,3719,0.87,16293845,0.59,2009
CO,highways,4887,1.69,20091138,1.48,116,0.19,161438,0.03,10712,0.04,4948,1.67,5003,1.65,20252576,1.47,2009
CO,air transportation,1442,0.74,7314496,0.63,45,1.63,74567,1.07,3562,1.55,1463,0.72,1487,0.72,7389063,0.62,2009
CO,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CO,public welfare,5842,1.51,22179823,1.1,667,0.47,966882,0.32,52404,0.44,6140,1.45,6509,1.36,23146705,1.06,2009
CO,health,3628,1.08,16520580,1.2,1576,1.73,3196865,0.66,118508,1.67,4299,1.26,5204,0.92,19717445,1.01,2009
CO,hospitals,8586,0.7,38992960,0.72,3536,1.4,9284443,1.03,327819,1.69,10458,0.81,12122,0.64,48277403,0.62,2009
CO,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CO,solid waste management,736,1.58,2603908,1.36,28,1.36,23949,1.33,2287,1.24,749,1.56,764,1.53,2627857,1.34,2009
CO,sewerage,2327,1.56,10540598,1.54,55,0.13,68637,0.04,4187,0.05,2351,1.55,2382,1.52,10609235,1.53,2009
CO,parks and recreation,4679,0.94,19377237,0.92,7893,1.77,4811323,1.5,382839,1.64,6842,1.37,12572,1.17,24188560,0.79,2009
CO,housing and community development,1962,2.37,8687613,1.89,338,1.06,421031,1.08,31982,0.76,2143,2.37,2300,2.03,9108644,1.81,2009
CO,natural resources,778,1.92,3534202,2.91,69,0.59,85724,0.59,5529,0.72,810,2.24,847,1.77,3619926,2.84,2009
CO,water transport and terminals,4155,1.02,20853148,0.98,417,1.23,244089,0.41,11705,0.46,4221,1.02,4572,0.94,21097237,0.97,2009
CO,electric power,1660,0.66,10140212,0.86,42,0.34,81270,0.39,3720,0.27,1681,0.66,1702,0.64,10221482,0.85,2009
CO,gas supply,279,0.01,1569621,0.01,0,0.01,0,0.01,0,0.01,279,0.01,279,0,1569621,0,2009
CO,transit,2792,0.01,11581405,0.01,380,0.01,561853,0.01,37510,0.01,3005,0.01,3172,0,12143258,0,2009
CO,education total,95119,0.54,344325152,0.49,30308,0.25,31671237,0.19,2177764,0.29,107519,0.5,125427,0.41,375996389,0.45,2009
CO,education - elementary and secondary total,94176,0.54,340553535,0.49,28527,0.26,30312911,0.2,2089263,0.3,106078,0.5,122703,0.42,370866446,0.45,2009
CO,education - elementary and secondary instructional,66946,0.51,267326123,0.48,15907,0.15,18361301,0.12,1224324,0.19,73905,0.47,82853,0.41,285687424,0.45,2009
CO,education - elementary and secondary other,27230,0.64,73227412,0.52,12620,0.41,11951610,0.31,864939,0.47,32173,0.59,39850,0.46,85179022,0.45,2009
CO,education - higher education total,943,0.01,3771617,0.01,1781,0.01,1358326,0.01,88501,0.01,1441,0.01,2724,0,5129943,0,2009
CO,education - higher education instructional,342,0.01,1451596,0.01,900,0.01,830821,0.01,36205,0.01,545,0.01,1242,0,2282417,0,2009
CO,education - higher education other,601,0.01,2320021,0.01,881,0.01,527505,0.01,52296,0.01,896,0.01,1482,0,2847526,0,2009
CO,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CO,libraries,1684,2.17,6025117,1.92,2358,1.99,2180942,1.24,166217,1.07,2622,1.84,4042,1.47,8206059,1.45,2009
CO,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CO,other and unallocable,4736,1.4,19417668,1.09,988,1.39,1081497,1.15,62507,1.25,5088,1.54,5724,1.18,20499165,1.03,2009
CT,total,115706,1.32,549835581,1.29,34265,1.28,38780347,2.08,2105276,1.64,128032,1.3,149971,1.06,588615928,1.21,2009
CT,financial administration,2169,2.32,11039060,2.32,755,3.62,694260,7.03,30832,6.71,2350,1.98,2924,1.96,11733320,2.22,2009
CT,other government administration,1732,2.04,8604703,2.2,800,11.04,1043194,3.96,49163,3.96,2020,1.83,2532,3.76,9647897,2.01,2009
CT,judicial and legal,163,0.45,1026368,0.58,70,7.06,119317,4.95,3545,5.58,184,0.52,233,2.14,1145685,0.73,2009
CT,police protection total,8186,2.06,49325178,2.04,1438,2.97,1556745,3.92,83921,3.49,8666,2.12,9624,1.81,50881923,1.98,2009
CT,police protection - officers,6812,2,43696968,1.98,190,5.08,199842,7.29,10639,6.45,6871,2.11,7002,1.95,43896810,1.98,2009
CT,police protection - other,1374,2.35,5628210,2.49,1248,2.64,1356903,3.42,73282,3.07,1795,2.18,2622,1.76,6985113,2.11,2009
CT,fire protection total,4601,1.78,27734665,1.61,682,4.4,535669,4.9,33068,4.48,4795,2.1,5283,1.65,28270334,1.58,2009
CT,fire protection - firefighters,4346,1.74,26588272,1.57,473,4.57,290091,6.2,21031,4.75,4470,1.99,4819,1.63,26878363,1.56,2009
CT,fire protection - other,255,2.57,1146393,2.42,209,4.02,245578,3.37,12037,4.02,325,3.6,464,2.3,1391971,2.08,2009
CT,corrections,0,0.01,0,0.01,2,0.01,750,0.01,24,0.01,0,0.01,2,0,750,0,2009
CT,highways,3295,2.24,15798176,2.55,345,3.74,284463,6.06,15931,13.64,3383,2.16,3640,2.06,16082639,2.5,2009
CT,air transportation,17,0.01,65938,0.01,0,0.01,0,0.01,0,0.01,17,0.01,17,0,65938,0,2009
CT,water transport and terminals,5,0.01,31172,0.01,1,0.01,3982,0.01,102,0.01,6,0.01,6,0,35154,0,2009
CT,public welfare,1096,2.01,4902528,2.11,1295,1.75,1900730,1.76,118599,1.77,1792,1.76,2391,1.32,6803258,1.6,2009
CT,health,1018,2.31,4978177,2.61,397,7.67,615808,9.99,27936,12.15,1173,3.62,1415,2.72,5593985,2.57,2009
CT,hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CT,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CT,solid waste management,850,1.89,3788600,1.89,98,4.57,111762,3.65,7524,3.92,894,2.17,948,1.76,3900362,1.84,2009
CT,sewerage,950,2.32,4780115,2.42,30,2.56,46339,2.22,2325,3.06,963,2.39,980,2.25,4826454,2.4,2009
CT,parks and recreation,1252,2.66,5656863,2.72,2372,5.06,1526227,4.7,116403,4.96,1950,3.68,3624,3.44,7183090,2.36,2009
CT,housing and community development,1370,2.93,6374341,3.08,265,2.48,281845,2.3,17798,2.6,1481,2.91,1635,2.48,6656186,2.95,2009
CT,natural resources,42,4.21,222310,2.65,11,2.51,7110,2.1,679,2.52,46,3.14,53,3.37,229420,2.57,2009
CT,water transport and terminals,933,1.98,5084386,2.33,21,1.14,28276,0.67,1385,1.19,939,2.02,954,1.93,5112662,2.32,2009
CT,electric power,219,10.96,1440596,8.02,4,26.48,8781,30.23,435,30.19,221,11.53,223,10.77,1449377,7.97,2009
CT,gas supply,43,0.01,259031,0.01,1,0.01,154,0.01,18,0.01,43,0.01,44,0,259185,0,2009
CT,transit,704,0.4,2335636,0.67,151,0.82,290006,1.96,15274,1.93,790,0.5,855,0.36,2625642,0.63,2009
CT,education total,83925,2.28,381019008,2.2,22695,2.4,27353306,3.47,1400334,3.03,92126,2.27,106620,1.86,408372314,2.06,2009
CT,education - elementary and secondary total,83925,2.28,381019008,2.2,22695,2.4,27353306,3.47,1400334,3.03,92126,2.27,106620,1.86,408372314,2.06,2009
CT,education - elementary and secondary instructional,65520,2.18,323182495,2.11,12447,2.8,17683359,4.34,805366,3.81,70250,2.21,77967,1.89,340865854,2.01,2009
CT,education - elementary and secondary other,18405,2.62,57836513,2.71,10248,1.92,9669947,1.88,594968,1.97,21876,2.46,28653,1.82,67506460,2.34,2009
CT,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CT,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CT,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CT,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CT,libraries,1148,2.62,5048720,2.66,1805,3.92,1417598,7.05,127743,4.5,1899,3.17,2953,2.6,6466318,2.59,2009
CT,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
CT,other and unallocable,1988,2.56,10320010,2.29,1027,4.19,954025,3.91,52237,3.35,2294,2.64,3015,2.21,11274035,2.12,2009
DE,total,19771,0.26,88783969,0.34,5754,1.04,5852628,0.63,456723,0.49,22501,0.28,25525,0.31,94636597,0.33,2009
DE,financial administration,488,0.39,2061939,0.37,26,0.58,26839,0.81,1930,0.6,499,0.38,514,0.38,2088778,0.36,2009
DE,other government administration,621,0.4,2858670,0.38,134,4.38,77775,3.47,4961,4.42,650,0.48,755,0.85,2936445,0.38,2009
DE,judicial and legal,73,0.01,324118,0.01,9,0.01,14635,0.01,846,0.01,78,0.01,82,0,338753,0,2009
DE,police protection total,1511,0.75,7895463,0.73,180,0.7,249750,0.59,16719,0.68,1606,0.7,1691,0.67,8145213,0.71,2009
DE,police protection - officers,1324,0.77,7319174,0.75,11,7.54,9685,8.03,540,10.95,1327,0.8,1335,0.77,7328859,0.74,2009
DE,police protection - other,187,0.57,576289,0.59,169,0.25,240065,0.29,16179,0.34,279,0.23,356,0.32,816354,0.42,2009
DE,fire protection total,190,0.01,1002006,0.01,1,0.01,1417,0.01,142,0.01,191,0.01,191,0,1003423,0,2009
DE,fire protection - firefighters,178,0.01,958476,0.01,0,0.01,0,0.01,0,0.01,178,0.01,178,0,958476,0,2009
DE,fire protection - other,12,0.01,43530,0.01,1,0.01,1417,0.01,142,0.01,13,0.01,13,0,44947,0,2009
DE,corrections,0,0.01,0,0.01,2,0.01,1896,0.01,135,0.01,1,0.01,2,0,1896,0,2009
DE,highways,539,0.89,1836808,0.92,62,0.39,48876,0.86,4631,0.91,565,0.68,601,0.8,1885684,0.9,2009
DE,air transportation,33,0.01,104485,0.01,7,0.01,7519,0.01,622,0.01,37,0.01,40,0,112004,0,2009
DE,water transport and terminals,147,0.01,517190,0.01,117,0.01,66648,0.01,6343,0.01,183,0.01,264,0,583838,0,2009
DE,public welfare,11,0.01,33725,0.01,15,0.01,12775,0.01,1233,0.01,18,0.01,26,0,46500,0,2009
DE,health,369,0.01,1806518,0.01,24,0.01,49233,0.01,2573,0.01,384,0.01,393,0,1855751,0,2009
DE,hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DE,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DE,solid waste management,119,0.01,337906,0.01,9,0.01,16910,0.01,1082,0.01,125,0.01,128,0,354816,0,2009
DE,sewerage,396,0.34,1664427,0.43,1,0.01,2699,0.01,171,0.01,397,0.34,397,0.34,1667126,0.43,2009
DE,parks and recreation,234,0.01,834033,0.01,164,0.01,147228,0.01,11613,0.01,300,0.01,398,0,981261,0,2009
DE,housing and community development,275,3.67,1068071,2.44,15,1.53,13871,0.81,1028,1.47,281,3.53,290,3.49,1081942,2.41,2009
DE,natural resources,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DE,water transport and terminals,162,1.65,532727,1.93,4,0.01,5711,0.01,399,0.01,165,1.62,166,1.61,538438,1.91,2009
DE,electric power,128,0.01,607316,0.01,1,0.01,1129,0.01,111,0.01,129,0.01,129,0,608445,0,2009
DE,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DE,transit,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DE,education total,13917,0.35,63366992,0.53,4622,1.36,4818173,0.96,379350,0.61,16201,0.39,18539,0.43,68185165,0.5,2009
DE,education - elementary and secondary total,13917,0.35,63366992,0.53,4622,1.36,4818173,0.96,379350,0.61,16201,0.39,18539,0.43,68185165,0.5,2009
DE,education - elementary and secondary instructional,10635,0.45,49910661,0.59,1914,3.1,2332854,1.49,113133,1.97,11315,0.54,12549,0.61,52243515,0.57,2009
DE,education - elementary and secondary other,3282,0.02,13456331,0.29,2708,0.13,2485319,0.47,266217,0.03,4886,0.02,5990,0.06,15941650,0.26,2009
DE,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DE,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DE,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DE,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DE,libraries,179,1.74,643740,0.83,287,1.86,190645,2.77,16143,1.58,273,1.15,466,1.33,834385,0.9,2009
DE,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DE,other and unallocable,379,0.87,1287835,0.9,74,0.37,98899,0.27,6691,0.27,418,0.78,453,0.73,1386734,0.84,2009
DC,total,42855,0.01,215332824,0.01,3955,0.01,8211169,0.01,417112,0.01,45213,0.01,46810,0,223543993,0,2009
DC,financial administration,2374,0.01,9031838,0.01,38,0.01,44397,0.01,1920,0.01,2385,0.01,2412,0,9076235,0,2009
DC,other government administration,1184,0.01,4889192,0.01,28,0.01,98122,0.01,2584,0.01,1199,0.01,1212,0,4987314,0,2009
DC,judicial and legal,2075,0.01,11844320,0.01,47,0.01,188088,0.01,7523,0.01,2118,0.01,2122,0,12032408,0,2009
DC,police protection total,4629,0.01,27122005,0.01,133,0.01,115808,0.01,8491,0.01,4677,0.01,4762,0,27237813,0,2009
DC,police protection - officers,4065,0.01,24774704,0.01,0,0.01,0,0.01,0,0.01,4065,0.01,4065,0,24774704,0,2009
DC,police protection - other,564,0.01,2347301,0.01,133,0.01,115808,0.01,8491,0.01,612,0.01,697,0,2463109,0,2009
DC,fire protection total,1893,0.01,9300304,0.01,23,0.01,3542,0.01,443,0.01,1896,0.01,1916,0,9303846,0,2009
DC,fire protection - firefighters,1789,0.01,8854207,0.01,23,0.01,3542,0.01,443,0.01,1792,0.01,1812,0,8857749,0,2009
DC,fire protection - other,104,0.01,446097,0.01,0,0.01,0,0.01,0,0.01,104,0.01,104,0,446097,0,2009
DC,corrections,1425,0.01,4734887,0.01,11,0.01,36520,0.01,906,0.01,1430,0.01,1436,0,4771407,0,2009
DC,highways,901,0.01,3060288,0.01,160,0.01,85932,0.01,6162,0.01,936,0.01,1061,0,3146220,0,2009
DC,air transportation,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DC,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DC,public welfare,2188,0.01,8501767,0.01,16,0.01,49264,0.01,1098,0.01,2194,0.01,2204,0,8551031,0,2009
DC,health,882,0.01,3698274,0.01,29,0.01,84885,0.01,2001,0.01,893,0.01,911,0,3783159,0,2009
DC,hospitals,1724,0.01,7312700,0.01,65,0.01,175442,0.01,3600,0.01,1744,0.01,1789,0,7488142,0,2009
DC,social insurance administration,477,0.01,2493834,0.01,0,0.01,0,0.01,0,0.01,477,0.01,477,0,2493834,0,2009
DC,solid waste management,1434,0.01,4982102,0.01,12,0.01,3821,0.01,354,0.01,1436,0.01,1446,0,4985923,0,2009
DC,sewerage,617,0.01,3437490,0.01,0,0.01,0,0.01,0,0.01,617,0.01,617,0,3437490,0,2009
DC,parks and recreation,937,0.01,2974755,0.01,189,0.01,270577,0.01,15903,0.01,1027,0.01,1126,0,3245332,0,2009
DC,housing and community development,1026,0.01,5014641,0.01,0,0.01,0,0.01,0,0.01,1026,0.01,1026,0,5014641,0,2009
DC,natural resources,12,0.01,41180,0.01,0,0.01,0,0.01,0,0.01,12,0.01,12,0,41180,0,2009
DC,water transport and terminals,361,0.01,2011873,0.01,0,0.01,0,0.01,0,0.01,361,0.01,361,0,2011873,0,2009
DC,electric power,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DC,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DC,transit,10059,0.01,56540089,0.01,158,0.01,323012,0.01,12150,0.01,10128,0.01,10217,0,56863101,0,2009
DC,education total,6950,0.01,39672135,0.01,2861,0.01,6527857,0.01,346332,0.01,8907,0.01,9811,0,46199992,0,2009
DC,education - elementary and secondary total,6322,0.01,35877352,0.01,2433,0.01,5109254,0.01,286826,0.01,7943,0.01,8755,0,40986606,0,2009
DC,education - elementary and secondary instructional,4771,0.01,29390702,0.01,1173,0.01,2687623,0.01,153069,0.01,5636,0.01,5944,0,32078325,0,2009
DC,education - elementary and secondary other,1551,0.01,6486650,0.01,1260,0.01,2421631,0.01,133757,0.01,2307,0.01,2811,0,8908281,0,2009
DC,education - higher education total,628,0.01,3794783,0.01,428,0.01,1418603,0.01,59506,0.01,964,0.01,1056,0,5213386,0,2009
DC,education - higher education instructional,235,0.01,1572399,0.01,169,0.01,771960,0.01,29754,0.01,403,0.01,404,0,2344359,0,2009
DC,education - higher education other,393,0.01,2222384,0.01,259,0.01,646643,0.01,29752,0.01,561,0.01,652,0,2869027,0,2009
DC,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DC,libraries,408,0.01,1155591,0.01,154,0.01,109617,0.01,4621,0.01,434,0.01,562,0,1265208,0,2009
DC,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
DC,other and unallocable,1299,0.01,7513559,0.01,31,0.01,94285,0.01,3024,0.01,1316,0.01,1330,0,7607844,0,2009
FL,total,640441,0.01,2628501359,0.01,160059,0.01,155747812,0.01,9761930,0.01,695972,0.01,800500,0,2784249171,0,2009
FL,financial administration,17334,0.01,79204757,0.01,511,0.01,697688,0.01,46822,0.01,17599,0.01,17845,0,79902445,0,2009
FL,other government administration,11358,0.01,53819120,0.01,798,0.01,1123108,0.01,62125,0.01,11709,0.01,12156,0,54942228,0,2009
FL,judicial and legal,13533,0.01,54418442,0.01,608,0.01,882068,0.01,57621,0.01,13859,0.01,14141,0,55300510,0,2009
FL,police protection total,60071,0.01,304571353,0.01,5029,0.01,4889210,0.01,367241,0.01,62148,0.01,65100,0,309460563,0,2009
FL,police protection - officers,40079,0.01,227606483,0.01,462,0.01,668541,0.01,40928,0.01,40310,0.01,40541,0,228275024,0,2009
FL,police protection - other,19992,0.01,76964870,0.01,4567,0.01,4220669,0.01,326313,0.01,21838,0.01,24559,0,81185539,0,2009
FL,fire protection total,31138,0.01,178188005,0.01,1092,0.01,870930,0.01,57512,0.01,31464,0.01,32230,0,179058935,0,2009
FL,fire protection - firefighters,28214,0.01,163685944,0.01,787,0.01,461856,0.01,35561,0.01,28416,0.01,29001,0,164147800,0,2009
FL,fire protection - other,2924,0.01,14502061,0.01,305,0.01,409074,0.01,21951,0.01,3048,0.01,3229,0,14911135,0,2009
