state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
NM,total,62769,0.74,122219828,0.72,59519,0.73,9685,2.58,117827043,0.7,4392785,2.64,551520,2.64,1993
NM,financial administration,1395,7.21,2743965,6.87,1351,7.47,107,32.53,2684959,7.2,59006,31.8,7682,35.92,1993
NM,other government administration,1850,5.08,3624499,3.19,1767,6.2,303,18.84,3451636,3.48,172863,7.93,14594,11,1993
NM,judicial and legal,260,2.86,577691,3.87,244,5.75,47,20.1,546487,4.49,31204,18.97,2815,16.02,1993
NM,police protection - officers,2813,1.13,6733467,1.22,2793,1.18,36,37.37,6702644,1.24,30823,13.1,3446,19.52,1993
NM,police protection - other,1075,4.7,1836402,5.79,983,4.78,262,4.8,1727518,5.86,108884,4.47,16373,4.79,1993
NM,fire protection - firefighters,1278,1.57,3177283,1.1,1266,0.99,40,80.05,3166949,0.92,10334,55.87,2038,62.44,1993
NM,fire protection - other,96,6.05,208103,3.14,91,4.25,56,96.11,202417,2.29,5686,87.08,913,89.89,1993
NM,corrections,1614,5,2654156,5.83,1566,4.42,89,24.65,2603430,5.2,50726,15.94,8092,16.13,1993
NM,streets and highways,1546,2.3,2980335,2.34,1529,2.45,38,16.18,2961457,2.69,18878,18.09,3066,16.61,1993
NM,air transportation,266,0.73,483735,0.71,258,0.67,14,9.72,472187,0.66,11548,6.88,1318,3.81,1993
NM,water transport and terminals,10,0,21656,0,10,0,0,0,21656,0,0,0,0,0,1993
NM,public welfare,440,13.94,605167,13.6,306,9.9,227,28.62,459694,9.31,145473,30.56,24428,26.73,1993
NM,health,315,4.69,661035,3.93,311,4.68,28,58.83,656559,3.94,4476,78.76,779,76.04,1993
NM,hospitals,2286,0,4835230,0,2102,0,359,0,4503942,0,331288,0,32633,0,1993
NM,solid waste management,1351,3,3191985,1.65,1313,3.06,78,53.75,3157050,1.62,34935,20.07,6632,18.49,1993
NM,sewerage,599,2.06,1273072,1.61,589,2.06,22,12.66,1262128,1.52,10944,19.41,1607,19.54,1993
NM,parks and recreation,1474,1.5,2441518,1.17,1214,1.85,1423,0.79,2102823,1.15,338695,1.76,45705,6.69,1993
NM,housing and community development,262,11.24,475345,8.42,251,11.82,23,17.42,463768,8.55,11577,29.34,1859,25.48,1993
NM,natural resources,573,1.84,940036,1.93,548,1.6,96,4.45,896069,1.9,43967,1.11,7018,1.13,1993
NM,water transport and terminals,751,2.53,1499811,4.11,745,2.49,15,0,1492531,4.1,7280,0,924,0,1993
NM,electric power,160,0,555104,0,159,0,2,0,553097,0,2007,0,122,0,1993
NM,gas supply,136,0,268350,0,135,0,3,0,266468,0,1882,0,244,0,1993
NM,transit,437,0,738741,0,383,0,67,0,673967,0,64774,0,9485,0,1993
NM,education - elementary and secondary instructional,27546,1.42,55936540,1.28,26933,1.31,2000,9.02,55209390,1.21,727150,9.92,98608,7.95,1993
NM,education - elementary and secondary other,9972,1.57,14213066,2.52,9148,1.74,2367,4.68,13327582,2.52,885484,7.74,132733,6.42,1993
NM,education - higher education instructional,837,0,2259697,0,527,0,953,0,1567512,0,692185,0,54709,0,1993
NM,education - higher education other,1159,0,2256492,0,912,0,581,0,1959575,0,296917,0,43578,0,1993
NM,libraries,445,2.99,691297,2.25,389,4.03,151,9.35,615966,2.67,75331,5.47,9761,6.65,1993
NM,other and unallocable,1823,2.5,4336050,2.96,1696,2.88,298,12.6,4117582,2.61,218468,12.1,20358,13.29,1993
NY,total,854881,0.45,2733882019,0.59,771149,0.48,206984,1.7,2562233824,0.61,171648195,1.38,13356500,2.09,1993
NY,financial administration,11540,3.03,31385359,3.26,10630,3.04,3287,14.38,29702498,3.4,1682861,12.82,156173,13.83,1993
NY,other government administration,15851,3.25,40920289,2.5,13651,3.04,11343,12.72,36322487,2.36,4597802,9.64,370665,12.69,1993
NY,judicial and legal,11592,2.21,35045623,1.34,10100,2.09,4103,10.45,31769904,1.12,3275719,8.49,247611,8.66,1993
NY,police protection - officers,55615,1.53,214987356,1.89,54683,1.43,3541,4.75,212712353,1.87,2275003,4.47,152863,7.75,1993
NY,police protection - other,8419,2.01,21703020,1.47,6726,1.35,4261,7.18,19313215,1.08,2389805,6.26,280343,6.85,1993
NY,fire protection - firefighters,18257,4,73625155,1.08,18124,1.2,682,19.57,73279789,1.06,345366,19.44,16413,21.53,1993
NY,fire protection - other,1779,5.57,7234592,4.28,1685,5.6,434,26.76,7090568,4.33,144024,22.71,16013,33.78,1993
NY,corrections,25512,0.4,87501506,0.23,25095,0.37,806,9.57,86682805,0.22,818701,7.66,66344,12.76,1993
NY,streets and highways,31482,3.12,79283532,2.65,30370,3.24,2183,7.96,76898421,2.71,2385111,4.26,184290,8.14,1993
NY,air transportation,1911,0.78,7273461,0.49,1815,0.81,135,0,7141622,0.5,131839,0,15221,0,1993
NY,water transport and terminals,530,0,2021891,0,514,0,51,0,1997225,0,24666,0,2526,0,1993
NY,public welfare,57784,0.76,136675509,0.56,55236,0.69,5490,2.26,132630745,0.51,4044764,3.06,405744,3.62,1993
NY,health,18274,0.92,50700450,0.76,16129,0.98,4203,9.85,45297604,0.8,5402846,1.27,338448,2.72,1993
NY,hospitals,64454,2.07,184643712,1.94,62912,1.9,3311,8.88,180800620,1.84,3843092,7.5,248774,11.75,1993
NY,solid waste management,17166,1.72,57460408,1.16,16706,1.68,2656,8.81,56825029,1.16,635379,10,84688,11.39,1993
NY,sewerage,7474,4.93,21873761,4.73,7324,4.9,415,26.58,21589661,4.73,284100,23.87,25082,33.15,1993
NY,parks and recreation,12067,3.88,28625221,2.8,9252,2.73,10296,8.57,24349248,2.79,4275973,7,468034,11.42,1993
NY,housing and community development,6547,1.69,17381319,1.2,6315,1.42,827,13.48,16911562,1.12,469757,7.82,39808,13.48,1993
NY,natural resources,158,3.89,464992,2.58,144,4.17,44,0,432395,2.75,32597,0,4493,0,1993
NY,water transport and terminals,7565,2.8,24473180,2.17,7414,2.86,440,16.9,24201293,2.22,271887,12.84,25119,19.54,1993
NY,electric power,434,22.03,1336089,18.2,433,21.86,5,58,1333591,18.09,2498,81.04,261,82.23,1993
NY,gas supply,10,0,20012,0,10,0,1,0,19944,0,68,0,16,0,1993
NY,transit,44115,0.02,138909722,0.01,43994,0.02,201,5.52,138744812,0.01,164910,5.96,20496,5.3,1993
NY,education - elementary and secondary instructional,265523,0.89,1019948468,1.32,246863,0.96,41444,4.87,982493765,1.32,37454703,4.21,2959113,6.59,1993
NY,education - elementary and secondary other,119974,1.12,277712639,1.55,83829,1.78,73707,2.19,209535812,1.9,68176827,2.3,5675841,3.02,1993
NY,education - higher education instructional,9119,1.12,50966491,0.69,6287,1.16,12846,0.55,33646462,0.68,17320029,0.4,444603,0.59,1993
NY,education - higher education other,11892,1.47,36205999,0.88,8668,1.52,7619,1.72,30770577,0.89,5435422,0.74,508484,1.28,1993
NY,libraries,6809,2.63,13834834,2.43,5494,1.83,3702,9.93,12347892,1.91,1486942,10.24,219676,10.76,1993
NY,other and unallocable,23028,5.83,71667429,6.15,20746,6.26,8951,14.86,67391925,6.49,4275504,6.07,379358,11.78,1993
NC,total,278654,0.35,592129277,0.31,255184,0.37,69817,1.01,554269013,0.33,37860264,0.82,4100937,0.85,1993
NC,financial administration,4928,2.71,10215565,1.95,4850,2.9,160,10.16,10103844,2,111721,7.6,13618,8.34,1993
NC,other government administration,4719,6.02,10701322,5.9,4539,6.52,1692,23.55,10305982,6.23,395340,13.17,31682,19.93,1993
NC,judicial and legal,686,3.94,1658399,7.07,645,4.16,110,9.17,1586810,7.36,71589,5.94,7223,2.72,1993
NC,police protection - officers,13148,2.8,29447242,2.42,12974,2.77,469,26.88,29242137,2.46,205105,25.36,30754,32.54,1993
NC,police protection - other,2871,4.6,4811095,5.17,2534,4.82,848,8.05,4419739,5.45,391356,8.59,59549,9.59,1993
NC,fire protection - firefighters,5178,2.41,11982752,2.1,5078,2.44,835,10.44,11865419,2.12,117333,24.5,15567,24.52,1993
NC,fire protection - other,298,9.45,679305,11.33,278,10.02,92,4.79,655012,11.69,24293,4.87,3206,2.67,1993
NC,corrections,3036,2.55,5433333,1.87,2943,2.48,198,8.79,5313369,1.87,119964,10.73,16355,15.52,1993
NC,streets and highways,3209,5.94,5928532,5.58,3197,5.56,21,27.17,5912651,5.46,15881,26.09,2149,25.04,1993
NC,air transportation,696,1,1456896,0.89,659,0.8,85,0,1413946,0.71,42950,0,6569,0,1993
NC,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
NC,public welfare,12444,1.19,21877058,1.01,11603,0.85,1681,8.9,20948282,0.87,928776,5.45,146008,6.69,1993
NC,health,12826,0.9,26453435,0.97,12091,0.89,2003,3.65,25061602,1.01,1391833,2.19,127585,3.68,1993
NC,hospitals,18281,2.53,43193577,2.05,16742,2.33,2808,4.76,40114661,1.96,3078916,2.91,267892,3.59,1993
NC,solid waste management,5421,4.08,8279194,3.06,4992,4.33,659,11.73,7813244,3.25,465950,11.03,74933,13.92,1993
NC,sewerage,3134,5.9,5951790,4.45,3089,5.98,90,56.49,5915240,4.48,36550,35.81,5613,38.13,1993
NC,parks and recreation,3965,3.7,6652224,3.14,3085,3.32,2633,4.67,5710030,2.81,942194,5.05,155308,5.18,1993
NC,housing and community development,2586,4.12,5238683,4.38,2512,3.67,146,24.62,5147796,4.08,90887,16.88,12775,21.59,1993
NC,natural resources,995,4.58,1560708,3.11,894,8.32,193,8.89,1368506,3.96,192202,7.95,17733,8.21,1993
NC,water transport and terminals,3633,5.2,6902309,4.89,3576,5.25,143,35.49,6820237,4.93,82072,15.25,10428,20.44,1993
NC,electric power,1331,11.3,3172213,10.25,1325,11.1,11,0,3164313,10.12,7900,0,1130,0,1993
NC,gas supply,150,0,351466,0,148,0,4,0,349580,0,1886,0,288,0,1993
NC,transit,608,4.59,896494,4.82,534,4.65,167,5,813236,4.87,83258,11.85,12985,17.1,1993
NC,education - elementary and secondary instructional,108329,0.23,263563808,0.17,103312,0.24,17967,2.22,253706896,0.21,9856912,2.01,878702,1.49,1993
NC,education - elementary and secondary other,41658,0.39,62280082,0.5,33535,0.71,18831,1.31,51402223,0.64,10877859,1.58,1419651,1.38,1993
NC,education - higher education instructional,6470,0.27,18029955,0.18,4282,0.32,10750,0.91,12544886,0.36,5485069,0.46,382948,0.47,1993
NC,education - higher education other,6962,0.58,14063531,0.32,5629,0.53,4190,1.04,12358279,0.26,1705252,0.92,232417,1.06,1993
NC,libraries,2071,0.72,3692424,0.63,1769,0.57,903,1.01,3294980,1.06,397444,1.93,52465,2.22,1993
NC,other and unallocable,9021,3.93,17655885,4.11,8369,4.04,2128,4.62,16916113,4.17,739772,5.7,115404,5.69,1993
ND,total,22623,2.24,48860228,1.72,18183,2.25,14119,6.1,43027740,1.7,5832488,2.57,777608,2.51,1993
ND,financial administration,608,3.23,1099665,1.77,548,1.98,937,28.67,1005076,1.34,94589,10.6,10357,12.89,1993
ND,other government administration,375,5.19,579654,6.76,282,5.12,3423,17.66,385838,3.13,193816,19.74,15709,13.31,1993
ND,judicial and legal,401,1.73,844609,2.06,349,2.03,227,6.84,724513,2.02,120096,7.25,9408,6.37,1993
ND,police protection - officers,854,1.27,1857142,1.07,830,1.02,70,14.34,1827852,0.98,29290,15.75,4178,16.91,1993
ND,police protection - other,227,1.56,348092,1.03,202,1.5,66,7.44,316276,0.98,31816,7.67,4647,7.96,1993
ND,fire protection - firefighters,288,0,720586,0,280,0,322,0,708716,0,11870,0,1835,0,1993
ND,fire protection - other,12,40.02,20133,26.82,6,0,53,94.34,13924,0,6209,86.97,977,87,1993
ND,corrections,191,0,315801,0,153,0,81,0,268392,0,47409,0,6649,0,1993
ND,streets and highways,1091,3.2,2008359,2.01,949,1.39,452,45.59,1818791,1.29,189568,7.02,24752,6.63,1993
ND,air transportation,90,11.78,181790,10.85,81,13.09,17,0,170450,11.57,11340,0,1710,0,1993
ND,water transport and terminals,3,0,4565,0,3,0,1,0,4530,0,35,0,5,0,1993
ND,public welfare,960,1.24,1594253,0.86,833,1.63,322,13.58,1429471,1.12,164782,7.28,21375,6.55,1993
ND,health,239,1.29,417601,1.53,141,1.01,231,2.78,293400,0,124201,4.69,16945,2.56,1993
ND,hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
ND,solid waste management,314,0.52,573176,0.52,280,0.32,63,0,535247,0.21,37929,0,5865,0,1993
ND,sewerage,139,2.67,279242,1.23,126,2.53,50,18.08,263999,0.97,15243,12.28,2222,12.72,1993
ND,parks and recreation,1191,0.79,1362107,1.57,312,7.59,1130,12.46,525848,1.91,836259,2,166539,1.87,1993
ND,housing and community development,256,4.41,448581,1.32,226,6.55,64,3.49,399271,2.63,49310,2.88,5270,3.61,1993
ND,natural resources,197,2.83,333493,2.35,172,3.04,88,6.21,303279,2.48,30214,4.44,4432,4.16,1993
ND,water transport and terminals,273,2.5,508489,1.83,255,2.28,95,19.99,485761,1.67,22728,20.68,3255,19.12,1993
ND,electric power,24,0,54012,0,24,0,2,0,53475,0,537,0,58,0,1993
ND,gas supply,4,0,4092,0,4,0,0,0,4092,0,0,0,0,0,1993
ND,transit,40,0,75671,0,25,0,26,0,54233,0,21438,0,2603,0,1993
ND,education - elementary and secondary instructional,10124,2.12,27530319,1.58,8933,2.16,1988,2.95,25745556,1.61,1784763,2.94,204285,3.03,1993
ND,education - elementary and secondary other,4138,10.94,6736489,10.6,2781,12.91,2914,5.74,4961762,12.12,1774727,6.73,230765,6.78,1993
ND,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
ND,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
ND,libraries,116,2.25,172584,1.51,64,0,147,3.28,117561,0,55023,3.58,9201,3.85,1993
ND,other and unallocable,468,11.6,789723,7.42,324,3.56,1350,33.46,610427,2.35,179296,31.17,24566,35.54,1993
OH,total,389534,1.42,935458780,1.68,348052,1.44,111464,3.58,871494774,1.72,63964006,3.45,7007743,3.79,1993
OH,financial administration,6177,4.08,13433034,2.63,5841,4.25,952,15.66,12834922,2.84,598112,15.49,59024,18.27,1993
OH,other government administration,7027,6.75,16058618,4.71,5951,7.24,7598,16.82,13115912,4.19,2942706,17.91,189494,21.22,1993
OH,judicial and legal,14330,2.73,30033453,2.31,13615,2.66,1722,10.93,28487102,2.28,1546351,12.41,124113,10.66,1993
OH,police protection - officers,17816,2.76,54565244,2.29,17382,2.56,2060,24.93,53987260,2.28,577984,23.5,77078,27.25,1993
OH,police protection - other,5863,3.76,10988087,2.78,4948,3.19,2541,10.27,9780676,2.88,1207411,10.68,157025,18.55,1993
OH,fire protection - firefighters,11336,2.86,35147369,2.55,9956,2.36,6420,24.1,32939035,2.15,2208334,20.74,261735,14,1993
OH,fire protection - other,674,39.08,985212,37.24,262,19.49,2062,59.94,561661,20.17,423551,60.84,69377,54.89,1993
OH,corrections,6141,3.04,12805241,2.26,5974,3.05,421,11.13,12561885,2.26,243356,7.03,29288,8.06,1993
OH,streets and highways,11512,3.72,26376454,3.6,11018,3.83,1274,24.19,25824005,3.68,552449,15.78,83844,17.82,1993
OH,air transportation,753,2.2,1769190,1.11,688,1.06,76,8.05,1713310,1.08,55880,11.25,3501,57.51,1993
OH,water transport and terminals,29,0,56671,0,28,0,6,0,54990,0,1681,0,232,0,1993
OH,public welfare,21814,4.22,42126599,3.64,21054,3.74,1764,12.88,40958419,3.35,1168180,14.03,131374,15.64,1993
OH,health,15434,5.7,33291433,4.49,14144,5.12,3274,22.61,31275796,4.29,2015637,9.3,223753,12.44,1993
OH,hospitals,15355,3.85,36616126,3.93,13193,3.86,3541,8.02,32440574,3.94,4175552,5.39,378926,7.75,1993
OH,solid waste management,3133,4.3,6736266,3.76,2939,4.53,325,20.07,6466058,3.9,270208,7.99,34798,10.81,1993
OH,sewerage,6427,1.87,16257116,1.75,6371,1.84,100,12.8,16166514,1.74,90602,24.62,9811,18.73,1993
OH,parks and recreation,7364,4.13,13394474,3.59,4868,6.59,6003,10.46,10235756,6.52,3158718,11.66,437702,6.8,1993
OH,housing and community development,4320,1.66,9567571,1.66,4204,1.71,262,7.57,9400086,1.73,167485,6.82,20158,7.49,1993
OH,natural resources,693,7.98,1305230,8.16,645,8.22,175,7.62,1204172,8.65,101058,5.14,10000,8.04,1993
OH,water transport and terminals,6884,2.64,16529888,2.17,6646,2.33,901,47.69,16270063,2.16,259825,19.6,41210,27.41,1993
OH,electric power,1401,4.46,4106816,4.78,1383,4.4,121,82.82,4074538,4.72,32278,49.29,3151,46.63,1993
OH,gas supply,75,0,200189,0,74,0,2,0,198664,0,1525,0,219,0,1993
OH,transit,5799,0.29,16137105,0.12,5697,0.03,209,8.04,15956988,0.03,180117,13.68,17942,16.59,1993
OH,education - elementary and secondary instructional,129380,3.33,374725578,3.83,121625,3.26,19123,6.84,360961621,3.83,13763957,7.37,1274888,9.12,1993
OH,education - elementary and secondary other,62061,3.58,104592632,4,48285,3.98,32248,7.14,86628350,3.88,17964282,8.97,2266973,9.3,1993
OH,education - higher education instructional,2162,0,7334066,0,1032,0,2248,0,4260760,0,3073306,0,191762,0,1993
OH,education - higher education other,2450,0,5395811,0,1490,0,2338,0,4095251,0,1300560,0,164709,0,1993
OH,libraries,7349,4.79,13425265,5.43,4915,5.84,4747,7.53,10585846,8.34,2839419,10.99,412481,8.72,1993
OH,other and unallocable,15775,11.97,31498042,11.12,13824,13.09,8951,13.4,28454560,11.59,3043482,15.97,333175,13.61,1993
OK,total,121546,1.57,231897525,1.52,113293,1.64,26366,5.32,220836476,1.57,11061049,3.83,1435277,3.55,1993
OK,financial administration,2906,13.62,4625149,8.86,2798,14.16,308,34.89,4487712,9.12,137437,18.29,19086,24.04,1993
OK,other government administration,1825,5.43,3527258,4.05,1734,5.42,1060,29.68,3303488,4.02,223770,28.4,16214,19.14,1993
OK,judicial and legal,1089,4.33,1988600,3.33,1011,4.6,419,29.3,1843152,3.4,145448,15.12,13817,12.37,1993
OK,police protection - officers,5794,7.03,12969534,4.83,5690,7.01,382,44.32,12850040,4.82,119494,38.1,17411,40.07,1993
OK,police protection - other,1766,7.67,2598488,7.17,1575,7.49,448,15.94,2397052,7.11,201436,16.13,34701,14.98,1993
OK,fire protection - firefighters,3626,1.4,9592094,1.01,3581,1.46,443,16.83,9534984,1.01,57110,30.35,8435,32.17,1993
OK,fire protection - other,116,3.88,221833,2.59,114,4.16,4,59.44,219515,2.64,2318,62.13,389,60.73,1993
OK,corrections,767,4.25,1054824,4.32,670,4.25,172,11.18,943526,4.48,111298,11.93,16887,15.72,1993
OK,streets and highways,5487,9.68,8417440,7.51,5251,9.97,502,17.65,8158501,7.64,258939,18.25,42186,16.26,1993
OK,air transportation,239,3.15,527256,1.84,217,2.17,33,15.89,503983,1.44,23273,14.49,4008,16.74,1993
OK,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
OK,public welfare,305,49.25,422560,36.52,269,50.81,98,34.01,385201,36.75,37359,34.07,6281,38.1,1993
OK,health,1020,8.89,2001086,7.51,958,8.57,295,61.38,1918366,7.13,82720,35.91,11008,25.28,1993
OK,hospitals,6956,9.08,11350778,8.33,6199,9.01,1776,12.99,10084051,8.29,1266727,11.16,134439,12.26,1993
OK,solid waste management,1350,4.47,2206387,3.85,1229,4.46,155,11.01,2083223,3.85,123164,11.8,22088,11.05,1993
OK,sewerage,1112,4.64,1964373,3.75,1081,4.76,86,58.72,1931125,3.8,33248,16.05,5381,16.77,1993
OK,parks and recreation,1996,1.69,3366849,1.22,1609,1.86,876,1.58,2889569,1.34,477280,1.59,68481,2.26,1993
OK,housing and community development,1460,9.53,2307140,4.16,1422,9.83,61,17.97,2264168,4.33,42972,18.22,6651,19.8,1993
OK,natural resources,389,13.73,582626,9.62,380,30.73,62,49.99,554444,20.69,28182,61.3,3748,63,1993
OK,water transport and terminals,2420,4.59,4487560,6.26,2286,4.39,1495,67.14,4232643,6.66,254917,22.02,35312,13.28,1993
OK,electric power,461,9.4,927609,8.26,456,9.42,6,0,923356,8.28,4253,0,813,0,1993
OK,gas supply,37,4.44,71347,5.84,37,4.44,2,0,70769,5.89,578,0,110,0,1993
OK,transit,430,0,853148,0,372,0,115,0,778092,0,75056,0,10246,0,1993
OK,education - elementary and secondary instructional,51782,2.43,114786145,2.49,49983,2.5,7018,9.51,112175094,2.52,2611051,11.22,302798,8.25,1993
OK,education - elementary and secondary other,23910,2.16,34079046,3.04,20430,2.79,9648,4.68,29730159,3.48,4348887,5.32,590717,6.22,1993
OK,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
OK,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
OK,libraries,438,3.85,761725,2.4,341,4.64,287,8.09,636554,2.75,125171,11.71,17220,15,1993
OK,other and unallocable,3865,21.04,6206670,17.55,3600,21.02,615,34.36,5937709,17.4,268961,23.68,46850,23.43,1993
OR,total,107693,1.14,272658712,0.91,92453,1.23,41072,1.85,245233922,0.96,27424790,1.73,2676865,2.26,1993
OR,financial administration,2276,3.43,5622042,2.81,2204,3.51,136,9.36,5503828,2.87,118214,6.36,12692,7.4,1993
OR,other government administration,2414,6.32,6436894,3.55,2281,6.59,427,11.44,6151522,3.69,285372,12.96,23465,7.83,1993
OR,judicial and legal,1298,2.98,3398401,2.1,1213,3,247,21.22,3211615,2.23,186786,11.69,14985,20.66,1993
OR,police protection - officers,4319,4.94,14218756,2.35,4177,3.13,466,54.8,14065120,1.99,153636,52.08,25193,68.38,1993
OR,police protection - other,1420,2.83,3397915,1.84,1346,3,196,9.55,3262526,1.9,135389,8.7,12945,9.18,1993
OR,fire protection - firefighters,2911,3.22,9511231,2.98,2869,4.07,403,30.64,9448786,2.56,62445,21.09,7345,22.29,1993
OR,fire protection - other,578,3.44,1035537,3.18,557,3.41,80,20.31,999103,3.23,36434,17.48,4031,26.2,1993
OR,corrections,2756,2.67,7366774,2.25,2583,2.21,410,7.41,7068923,2.04,297851,7.72,30018,9.27,1993
OR,streets and highways,3974,2.37,9990412,2.06,3819,2.4,257,7.64,9734643,2.05,255769,4.82,26837,5.57,1993
OR,air transportation,215,2.98,692999,1.27,206,1.31,21,51.33,680288,0.87,12711,22.68,1592,36.22,1993
OR,water transport and terminals,383,18.52,1123694,8.63,371,15.14,38,102.79,1101220,7.22,22474,68.02,3838,67.99,1993
OR,public welfare,673,1.23,1587215,1,612,0.79,134,7.65,1475683,0.75,111532,4.32,10601,5.98,1993
OR,health,3392,4.83,7762945,4.08,2790,5.42,1376,4.72,6632121,4.41,1130824,4.05,104481,3.31,1993
OR,hospitals,2070,17.62,5496884,13.88,1497,20.36,984,10.02,3900949,17.13,1595935,5.9,100575,12.4,1993
OR,solid waste management,399,4.88,961030,3.92,357,4.84,89,33.2,897022,3.83,64008,14,7260,15.61,1993
OR,sewerage,1516,7.7,4016852,3.88,1356,4.41,259,58.04,3803904,2.78,212948,54.9,23838,56.69,1993
OR,parks and recreation,1943,1.25,4099457,1.12,1306,1.24,2294,3.22,3133665,1.11,965792,3.08,111378,2.81,1993
OR,housing and community development,723,3.32,1814285,2.59,660,3.45,120,3.18,1684813,2.64,129472,3.23,10833,4.34,1993
OR,natural resources,390,6.16,707151,5.8,325,5.55,227,22.37,624955,5.75,82196,17.97,12015,20.9,1993
OR,water transport and terminals,1774,5.27,4810084,4.09,1682,5.46,350,64.71,4618829,4.34,191255,30.7,19118,31.15,1993
OR,electric power,896,0.56,2941418,0.73,873,0.58,47,0,2897919,0.74,43499,0,4081,0,1993
OR,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
OR,transit,2400,0,6769691,0,2154,0,342,0,6295120,0,474571,0,43464,0,1993
OR,education - elementary and secondary instructional,40501,1.98,107505066,1.76,35000,2.15,13061,3.78,97488892,1.89,10016174,3.4,962445,4.47,1993
OR,education - elementary and secondary other,16379,2.84,31746805,2.67,12844,3.44,8422,4.36,26433610,2.92,5313195,4.73,621812,4.86,1993
OR,education - higher education instructional,2635,0,9013115,0,1892,0,4581,0,6273171,0,2739944,0,131506,0,1993
OR,education - higher education other,4243,0,8462565,0,3063,0,4128,0,6814050,0,1648515,0,208888,0,1993
OR,libraries,1168,2.08,2295864,2.2,772,2.14,921,3.6,1704975,2.13,590889,3.63,70440,3.83,1993
OR,other and unallocable,4047,14.53,9873630,9.06,3644,15.48,1056,11.05,9326670,9.18,546960,14.67,71189,17.65,1993
PA,total,367375,0.74,954015286,0.72,332694,0.63,90413,2.28,902677228,0.74,51338058,1.77,5761837,2.52,1993
PA,financial administration,6487,3.53,13926225,2.64,6061,3.66,2315,19.89,13190324,2.64,735901,16.7,72403,17.37,1993
PA,other government administration,7398,5.71,15843754,4.61,6569,5.54,6359,17.3,14176494,4.4,1667260,14.54,145185,13.61,1993
PA,judicial and legal,12606,0.92,25988704,0.62,12055,1.01,1222,3.92,25068326,0.7,920378,3.48,91659,2.76,1993
PA,police protection - officers,17572,3.39,55071775,2.86,16698,3.12,2302,19.89,53985750,2.81,1086025,17.64,145347,19.46,1993
PA,police protection - other,4659,4.01,9756533,2.89,3024,4.83,3860,7.88,7439680,3.66,2316853,6.08,282696,6.81,1993
PA,fire protection - firefighters,4975,2.39,15858720,1.57,4937,2.16,210,73.89,15817121,1.52,41599,69.55,6751,72.37,1993
PA,fire protection - other,376,7.2,811551,5.48,341,5.99,97,34.73,769676,4.98,41875,26.84,6080,27.59,1993
PA,corrections,10055,1.33,23858561,0.73,9721,0.99,604,7.59,23412793,0.67,445768,7.65,55545,12.21,1993
PA,streets and highways,10032,6.41,21079903,5.81,9616,6.37,1049,29.39,20635118,5.87,444785,30.73,75725,30.86,1993
PA,air transportation,1239,0.55,3209881,0.44,1183,0.42,116,0,3158646,0.42,51235,0,10981,0,1993
PA,water transport and terminals,77,0,284596,0,77,0,0,0,284596,0,0,0,0,0,1993
PA,public welfare,21323,1.52,40336473,0.93,19211,1.36,3900,7.82,37507122,0.74,2829351,6.07,354478,8.19,1993
PA,health,4996,2.38,12209276,1.9,4833,2.24,314,9.48,11728907,1.83,480369,5.92,26630,11.62,1993
PA,hospitals,363,0.03,454662,0.02,342,0,35,4.75,417667,0,36995,0.3,3785,0.44,1993
PA,solid waste management,3896,8.47,8834270,11.18,3734,8.72,484,41.54,8605146,11.41,229124,12.82,27607,14.35,1993
PA,sewerage,5186,6.47,12951945,5.94,4927,5.75,658,22.48,12595546,5.74,356399,29.58,46328,38.72,1993
PA,parks and recreation,4733,10.26,8985684,6.87,3266,6.76,2862,18.56,7216512,5.45,1769172,17.94,256342,23.77,1993
PA,housing and community development,6279,1.74,14331384,1.87,6069,1.6,370,14.15,14081910,1.84,249474,16.05,35970,13.64,1993
PA,natural resources,288,16.09,517272,15.75,263,15.26,38,37.74,478951,15.36,38321,29.82,4148,40.51,1993
PA,water transport and terminals,5225,6,14512214,4.89,5081,6.16,572,28.93,14319206,4.92,193008,32.4,26091,31.37,1993
PA,electric power,129,16.85,378313,11.7,126,17.13,12,0,374990,11.78,3323,0,449,0,1993
PA,gas supply,7,0,18137,0,7,0,0,0,18137,0,0,0,0,0,1993
PA,transit,10411,0,27769915,0,10300,0,192,0,27636707,0,133208,0,19476,0,1993
PA,education - elementary and secondary instructional,146370,0.83,463042850,1.21,139256,0.81,20995,4.24,451908791,1.22,11134059,3.75,1166008,4.8,1993
