GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,PAYANNFT,EMPPT,PAYANNPT,HRSPT,EMPFTE,EMP,PAYANN
0400000US08,08,Colorado,,2012,1400,Water Supply,4298,22322312,567,538485,25080,4431,4865,22860797
0400000US08,08,Colorado,,2012,1420,Electric Power,1486,10884061,42,127532,5752,1519,1528,11011593
0400000US08,08,Colorado,,2012,1440,Gas Supply,269,1627759,0,0,0,269,269,1627759
0400000US08,08,Colorado,,2012,1460,Transit,3070,15303084,546,992642,60691,3412,3616,16295726
0400000US08,08,Colorado,,2012,1480,Education Total ,114352,469861035,81068,113636051,5604264,146318,195420,583497086
0400000US08,08,Colorado,,2012,1481,Education - Elementary and Secondary Total ,88933,325032029,36891,43703242,2641334,104156,125824,368735271
0400000US08,08,Colorado,,2012,14811,Education - Elementary and Secondary Instructional             ,62352,249700074,21102,28281451,1592599,71530,83454,277981525
0400000US08,08,Colorado,,2012,14812,Education - Elementary and Secondary Other ,26581,75331955,15789,15421791,1048735,32626,42370,90753746
0400000US08,08,Colorado,,2012,1482,Education - Higher Education Total ,24419,139832192,43021,68309634,2896020,40784,67440,208141826
0400000US08,08,Colorado,,2012,14821,Education - Higher Education Instructional,8981,69990799,16136,38373143,1420811,17009,25117,108363942
0400000US08,08,Colorado,,2012,14822,Education - Higher Education Other ,15438,69841393,26885,29936491,1475209,23775,42323,99777884
0400000US08,08,Colorado,,2012,1483,Education - Other,1000,4996814,1156,1623175,66910,1378,2156,6619989
0400000US08,08,Colorado,,2012,1500,Libraries                          ,1794,6651860,2232,2607396,181484,2829,4026,9259256
0400000US08,08,Colorado,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2012,1580,All other and unallocable,7111,31512925,1232,1371506,81228,7561,8343,32884431
0400000US09,09,Connecticut,,2012,1000,Total - All Government Employment Functions,161230,892997412,63583,88848468,4091118,185660,224813,981845880
0400000US09,09,Connecticut,,2012,1020,Financial Administration,4218,22154929,633,1048975,43893,4484,4851,23203904
0400000US09,09,Connecticut,,2012,1040,Other Government Administration,3097,15928193,1104,1775031,71290,3522,4201,17703224
0400000US09,09,Connecticut,,2012,1060,Judicial and Legal,5979,33334886,410,1107624,18463,6084,6389,34442510
0400000US09,09,Connecticut,,2012,1100,Police Protection Total,9450,64383001,1444,1217157,72771,9871,10894,65600158
0400000US09,09,Connecticut,,2012,1101,Police Protection - Persons with Power of Arrest       ,7665,55695560,253,229805,12110,7734,7918,55925365
0400000US09,09,Connecticut,,2012,1102,Police Protection - Other ,1785,8687441,1191,987352,60661,2137,2976,9674793
0400000US09,09,Connecticut,,2012,1120,Fire Protection Total ,4340,27259293,987,664968,35596,4540,5327,27924261
0400000US09,09,Connecticut,,2012,1121,Fire Protection - Firefighters,4048,25851427,780,459314,25165,4193,4828,26310741
0400000US09,09,Connecticut,,2012,1122,Fire Protection - Other ,292,1407866,207,205654,10431,347,499,1613520
0400000US09,09,Connecticut,,2012,1140,Corrections,5718,34086373,82,339586,8195,5765,5800,34425959
0400000US09,09,Connecticut,,2012,1160,Highways,6198,29628535,314,343488,20175,6318,6512,29972023
0400000US09,09,Connecticut,,2012,1180,Air Transportation,171,924667,0,0,0,171,171,924667
0400000US09,09,Connecticut,,2012,1200,Water Transport and Terminals       ,3,14546,2,5007,205,5,5,19553
0400000US09,09,Connecticut,,2012,1220,Public Welfare,6287,33558119,1557,3019945,142759,7126,7844,36578064
0400000US09,09,Connecticut,,2012,1240,Health,4736,25013610,1119,2760570,87806,5234,5855,27774180
0400000US09,09,Connecticut,,2012,1260,Hospitals,5099,31506874,1890,7815813,239088,6456,6989,39322687
0400000US09,09,Connecticut,,2012,1280,Social Insurance Administration,687,3891062,3,9167,354,689,690,3900229
0400000US09,09,Connecticut,,2012,1300,Solid Waste Management,1100,5828207,189,211806,15337,1192,1289,6040013
0400000US09,09,Connecticut,,2012,1320,Sewerage,993,5790092,40,73482,3642,1015,1033,5863574
0400000US09,09,Connecticut,,2012,1340,Parks and Recreation,1429,6672603,2746,1752822,123579,2161,4175,8425425
0400000US09,09,Connecticut,,2012,1360,Housing and Community Development,1368,6509158,426,517090,30463,1546,1794,7026248
0400000US09,09,Connecticut,,2012,1380,Natural Resources,703,3796077,121,222275,8443,751,824,4018352
0400000US09,09,Connecticut,,2012,1400,Water Supply,906,5092659,23,38013,1579,916,929,5130672
0400000US09,09,Connecticut,,2012,1420,Electric Power,321,2191523,5,13141,685,325,326,2204664
0400000US09,09,Connecticut,,2012,1440,Gas Supply,37,248507,0,0,0,37,37,248507
0400000US09,09,Connecticut,,2012,1460,Transit,584,2607625,195,269831,17020,681,779,2877456
0400000US09,09,Connecticut,,2012,1480,Education Total ,92794,505935851,47134,62416153,2962446,110654,139928,568352004
0400000US09,09,Connecticut,,2012,1481,Education - Elementary and Secondary Total ,78447,413064449,25858,35762561,1867280,89649,104305,448827010
0400000US09,09,Connecticut,,2012,14811,Education - Elementary and Secondary Instructional             ,60791,348587798,14483,22135653,1045531,67082,75274,370723451
0400000US09,09,Connecticut,,2012,14812,Education - Elementary and Secondary Other ,17656,64476651,11375,13626908,821749,22567,29031,78103559
0400000US09,09,Connecticut,,2012,1482,Education - Higher Education Total ,12118,80316670,20258,24275621,1008203,18284,32376,104592291
0400000US09,09,Connecticut,,2012,14821,Education - Higher Education Instructional,4513,36242738,7930,14679149,441859,7235,12443,50921887
0400000US09,09,Connecticut,,2012,14822,Education - Higher Education Other ,7605,44073932,12328,9596472,566344,11049,19933,53670404
0400000US09,09,Connecticut,,2012,1483,Education - Other,2229,12554732,1018,2377971,86963,2721,3247,14932703
0400000US09,09,Connecticut,,2012,1500,Libraries                          ,1093,4898972,1593,1452103,97722,1678,2686,6351075
0400000US09,09,Connecticut,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US09,09,Connecticut,,2012,1580,All other and unallocable,3919,21742050,1566,1774421,89607,4439,5485,23516471
0400000US10,10,Delaware,,2012,1000,Total - All Government Employment Functions,43305,194871660,13604,17791524,992132,49263,56909,212663184
0400000US10,10,Delaware,,2012,1020,Financial Administration,1277,4781296,36,31343,1980,1289,1313,4812639
0400000US10,10,Delaware,,2012,1040,Other Government Administration,976,4452447,247,214169,11152,1041,1223,4666616
0400000US10,10,Delaware,,2012,1060,Judicial and Legal,1836,8484681,73,137889,6546,1874,1909,8622570
0400000US10,10,Delaware,,2012,1100,Police Protection Total,2352,14052172,188,259551,20397,2469,2540,14311723
0400000US10,10,Delaware,,2012,1101,Police Protection - Persons with Power of Arrest       ,1878,12105888,15,16419,1180,1885,1893,12122307
0400000US10,10,Delaware,,2012,1102,Police Protection - Other ,474,1946284,173,243132,19217,584,647,2189416
0400000US10,10,Delaware,,2012,1120,Fire Protection Total ,186,895770,1,817,66,186,187,896587
0400000US10,10,Delaware,,2012,1121,Fire Protection - Firefighters,175,846484,0,0,0,175,175,846484
0400000US10,10,Delaware,,2012,1122,Fire Protection - Other ,11,49286,1,817,66,11,12,50103
0400000US10,10,Delaware,,2012,1140,Corrections,2855,11305756,40,56028,3910,2879,2895,11361784
0400000US10,10,Delaware,,2012,1160,Highways,1982,6727008,71,51760,4716,2008,2053,6778768
0400000US10,10,Delaware,,2012,1180,Air Transportation,33,114978,8,8395,701,37,41,123373
0400000US10,10,Delaware,,2012,1200,Water Transport and Terminals       ,409,1643879,135,74420,7135,449,544,1718299
0400000US10,10,Delaware,,2012,1220,Public Welfare,1562,5355330,74,129440,7516,1607,1636,5484770
0400000US10,10,Delaware,,2012,1240,Health,2309,9231820,151,301220,15644,2402,2460,9533040
0400000US10,10,Delaware,,2012,1260,Hospitals,1463,5043409,96,113852,7929,1512,1559,5157261
0400000US10,10,Delaware,,2012,1280,Social Insurance Administration,321,1067345,18,28321,1317,329,339,1095666
0400000US10,10,Delaware,,2012,1300,Solid Waste Management,225,910199,23,36356,2868,242,248,946555
0400000US10,10,Delaware,,2012,1320,Sewerage,435,1912019,3,5266,408,438,438,1917285
0400000US10,10,Delaware,,2012,1340,Parks and Recreation,493,1519377,167,134302,10483,555,660,1653679
0400000US10,10,Delaware,,2012,1360,Housing and Community Development,240,1023125,9,18317,891,244,249,1041442
0400000US10,10,Delaware,,2012,1380,Natural Resources,484,1883042,102,116880,7998,533,586,1999922
0400000US10,10,Delaware,,2012,1400,Water Supply,170,616105,4,2555,231,172,174,618660
0400000US10,10,Delaware,,2012,1420,Electric Power,128,699007,0,0,0,128,128,699007
0400000US10,10,Delaware,,2012,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US10,10,Delaware,,2012,1460,Transit,848,3454005,4,10529,523,851,852,3464534
0400000US10,10,Delaware,,2012,1480,Education Total ,20468,100834977,11542,15531851,838074,25520,32010,116366828
0400000US10,10,Delaware,,2012,1481,Education - Elementary and Secondary Total ,14521,67770722,3914,5147268,365737,16726,18435,72917990
0400000US10,10,Delaware,,2012,14811,Education - Elementary and Secondary Instructional             ,11076,53246825,1334,1911150,106029,11717,12410,55157975
0400000US10,10,Delaware,,2012,14812,Education - Elementary and Secondary Other ,3445,14523897,2580,3236118,259708,5009,6025,17760015
0400000US10,10,Delaware,,2012,1482,Education - Higher Education Total ,5604,31056491,7602,10339982,470131,8437,13206,41396473
0400000US10,10,Delaware,,2012,14821,Education - Higher Education Instructional,1518,12225925,3519,6245005,211057,2790,5037,18470930
0400000US10,10,Delaware,,2012,14822,Education - Higher Education Other ,4086,18830566,4083,4094977,259074,5647,8169,22925543
0400000US10,10,Delaware,,2012,1483,Education - Other,343,2007764,26,44601,2206,357,369,2052365
0400000US10,10,Delaware,,2012,1500,Libraries                          ,163,609119,325,246137,23737,302,488,855256
0400000US10,10,Delaware,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US10,10,Delaware,,2012,1580,All other and unallocable,2090,8254794,287,282126,17910,2196,2377,8536920
0400000US11,11,District of Columbia,,2012,1000,Total - All Government Employment Functions,41843,264677663,3363,7977009,448546,44377,45206,272654672
0400000US11,11,District of Columbia,,2012,1020,Financial Administration,1785,12755143,0,0,0,1785,1785,12755143
0400000US11,11,District of Columbia,,2012,1040,Other Government Administration,1220,7405225,29,61347,2965,1237,1249,7466572
0400000US11,11,District of Columbia,,2012,1060,Judicial and Legal,2108,17675527,31,139099,3417,2127,2139,17814626
0400000US11,11,District of Columbia,,2012,1100,Police Protection Total,4386,30650796,0,0,0,4386,4386,30650796
0400000US11,11,District of Columbia,,2012,1101,Police Protection - Persons with Power of Arrest       ,3797,27256112,0,0,0,3797,3797,27256112
0400000US11,11,District of Columbia,,2012,1102,Police Protection - Other ,589,3394684,0,0,0,589,589,3394684
0400000US11,11,District of Columbia,,2012,1120,Fire Protection Total ,1853,11326304,0,0,0,1853,1853,11326304
0400000US11,11,District of Columbia,,2012,1121,Fire Protection - Firefighters,1759,10674990,0,0,0,1759,1759,10674990
0400000US11,11,District of Columbia,,2012,1122,Fire Protection - Other ,94,651314,0,0,0,94,94,651314
0400000US11,11,District of Columbia,,2012,1140,Corrections,1269,6922083,2,8616,332,1271,1271,6930699
0400000US11,11,District of Columbia,,2012,1160,Highways,718,4087421,175,229584,17482,817,893,4317005
0400000US11,11,District of Columbia,,2012,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US11,11,District of Columbia,,2012,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US11,11,District of Columbia,,2012,1220,Public Welfare,1965,11637637,11,23841,1256,1972,1976,11661478
0400000US11,11,District of Columbia,,2012,1240,Health,711,4331174,10,28378,1116,717,721,4359552
0400000US11,11,District of Columbia,,2012,1260,Hospitals,1391,8564153,22,117297,2617,1406,1413,8681450
0400000US11,11,District of Columbia,,2012,1280,Social Insurance Administration,462,2519625,0,0,0,462,462,2519625
0400000US11,11,District of Columbia,,2012,1300,Solid Waste Management,1276,5764926,0,0,0,1276,1276,5764926
0400000US11,11,District of Columbia,,2012,1320,Sewerage,679,4334387,0,0,0,679,679,4334387
0400000US11,11,District of Columbia,,2012,1340,Parks and Recreation,599,2781661,106,169415,11273,663,705,2951076
0400000US11,11,District of Columbia,,2012,1360,Housing and Community Development,941,5485029,6,14805,806,946,947,5499834
0400000US11,11,District of Columbia,,2012,1380,Natural Resources,43,272977,0,0,0,43,43,272977
0400000US11,11,District of Columbia,,2012,1400,Water Supply,398,2536803,0,0,0,398,398,2536803
0400000US11,11,District of Columbia,,2012,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US11,11,District of Columbia,,2012,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US11,11,District of Columbia,,2012,1460,Transit,10355,68590788,138,368723,11747,10421,10493,68959511
0400000US11,11,District of Columbia,,2012,1480,Education Total ,7585,45321518,1453,2738813,157612,8475,9038,48060331
0400000US11,11,District of Columbia,,2012,1481,Education - Elementary and Secondary Total ,6855,41127106,1048,2399617,141300,7653,7903,43526723
0400000US11,11,District of Columbia,,2012,14811,Education - Elementary and Secondary Instructional             ,5873,36813175,916,2184415,130957,6613,6789,38997590
0400000US11,11,District of Columbia,,2012,14812,Education - Elementary and Secondary Other ,982,4313931,132,215202,10343,1040,1114,4529133
0400000US11,11,District of Columbia,,2012,1482,Education - Higher Education Total ,730,4194412,405,339196,16312,822,1135,4533608
0400000US11,11,District of Columbia,,2012,14821,Education - Higher Education Instructional,252,1645482,357,201682,10162,309,609,1847164
0400000US11,11,District of Columbia,,2012,14822,Education - Higher Education Other ,478,2548930,48,137514,6150,513,526,2686444
0400000US11,11,District of Columbia,,2012,1483,Education - Other,0,0,0,0,0,0,0,0
0400000US11,11,District of Columbia,,2012,1500,Libraries                          ,382,1921872,28,71165,3401,401,410,1993037
0400000US11,11,District of Columbia,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US11,11,District of Columbia,,2012,1580,All other and unallocable,1717,9792614,1352,4005926,234522,3042,3069,13798540
0400000US12,12,Florida,,2012,1000,Total - All Government Employment Functions,804128,3197134131,177372,198509810,12786029,876838,981500,3395643941
0400000US12,12,Florida,,2012,1020,Financial Administration,22661,96343215,761,1072806,69820,23061,23422,97416021
0400000US12,12,Florida,,2012,1040,Other Government Administration,12577,57609214,1580,1728202,95473,13125,14157,59337416
0400000US12,12,Florida,,2012,1060,Judicial and Legal,30578,123554777,1305,2258420,128833,31308,31883,125813197
0400000US12,12,Florida,,2012,1100,Police Protection Total,60479,305996909,6074,5762379,416997,62838,66553,311759288
0400000US12,12,Florida,,2012,1101,Police Protection - Persons with Power of Arrest       ,40342,228244498,928,1175256,61031,40683,41270,229419754
0400000US12,12,Florida,,2012,1102,Police Protection - Other ,20137,77752411,5146,4587123,355966,22155,25283,82339534
0400000US12,12,Florida,,2012,1120,Fire Protection Total ,28094,165384025,1187,1187345,77821,28535,29281,166571370
0400000US12,12,Florida,,2012,1121,Fire Protection - Firefighters,25411,151805633,863,705834,50143,25693,26274,152511467
0400000US12,12,Florida,,2012,1122,Fire Protection - Other ,2683,13578392,324,481511,27678,2842,3007,14059903
0400000US12,12,Florida,,2012,1140,Corrections,42339,154986904,379,509789,24899,42481,42718,155496693
0400000US12,12,Florida,,2012,1160,Highways,19583,75495107,288,399079,29849,19756,19871,75894186
0400000US12,12,Florida,,2012,1180,Air Transportation,4230,20370411,215,341258,25811,4382,4445,20711669
0400000US12,12,Florida,,2012,1200,Water Transport and Terminals       ,1223,6209053,204,310228,23047,1352,1427,6519281
0400000US12,12,Florida,,2012,1220,Public Welfare,13526,43453678,1145,1106264,99190,14086,14671,44559942
0400000US12,12,Florida,,2012,1240,Health,23960,81798348,1681,3085122,170052,24921,25641,84883470
