state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
CA,2014,police protection - other,26858,0.79,154788091,0.79,4825,1.94,7939159,1.77,392750,1.8,29114,0.86,31683,0.73,162727250,0.75
CA,2014,fire protection total,31719,0.83,313905417,0.96,4607,0.91,4740771,0.69,228891,1.29,33012,0.74,36326,0.73,318646188,0.95
CA,2014,fire protection - firefighters,28036,0.93,290124852,1.04,3424,1.16,3090761,0.95,157486,1.84,28932,0.84,31460,0.84,293215613,1.03
CA,2014,fire protection - other,3683,0.72,23780565,0.8,1183,1.13,1650010,0.86,71405,0.8,4080,0.78,4866,0.61,25430575,0.75
CA,2014,corrections,82731,0.32,575550358,0.23,3243,0.78,9659947,0.5,326049,0.79,84577,0.32,85974,0.31,585210305,0.22
CA,2014,highways,39663,0.56,274536376,0.49,3568,0.46,9364383,0.33,381534,0.43,41833,0.56,43231,0.52,283900759,0.48
CA,2014,air transportation,6785,0.88,45898400,0.64,539,1.22,1258435,0.36,66816,0.35,7167,0.86,7324,0.82,47156835,0.63
CA,2014,water transport and terminals,2258,0.92,17571568,0.75,290,1.6,657967,0.68,35120,0.61,2457,0.91,2548,0.84,18229535,0.73
CA,2014,public welfare,73469,0.6,349221179,0.53,3535,0.83,6452083,0.76,325214,0.93,75326,0.6,77004,0.57,355673262,0.52
CA,2014,health,56386,0.41,339744848,0.34,7244,1.27,21136652,0.49,721297,0.73,60452,0.43,63630,0.39,360881500,0.32
CA,2014,hospitals,87811,0.14,606660368,0.11,34923,0.28,182137756,0.15,4040210,0.2,110861,0.14,122734,0.13,788798124,0.09
CA,2014,social insurance administration,13120,0,67752780,0,1265,0,3538140,0,136946,0,13894,0,14385,0,71290920,0
CA,2014,solid waste management,8954,1.35,51208043,1.18,839,0.99,1794668,0.72,93282,0.91,9478,1.36,9793,1.23,53002711,1.14
CA,2014,sewerage,11424,1.29,77152781,1.35,689,3.18,1021885,0.8,45753,0.62,11685,1.2,12113,1.23,78174666,1.33
CA,2014,parks and recreation,20275,0.8,105765025,0.83,34671,1.24,34844451,1.12,2414964,1.19,34011,0.95,54946,0.84,140609476,0.68
CA,2014,housing and community development,10948,1.55,68530517,1.19,1130,0.69,2018685,1.13,92928,0.81,11468,1.55,12078,1.41,70549202,1.15
CA,2014,natural resources,21359,0.58,129924821,0.46,3985,0.54,6430090,0.66,415547,0.55,23723,0.58,25344,0.49,136354911,0.44
CA,2014,water transport and terminals,24270,0.94,180624804,0.86,1682,0.71,2767792,0.79,114635,0.57,24903,0.95,25952,0.88,183392596,0.85
CA,2014,electric power,11851,0.51,111115225,0.48,350,0.32,1053562,0.31,41755,0.34,12088,0.51,12201,0.49,112168787,0.47
CA,2014,gas supply,187,0.01,1122467,0.01,5,0.01,8350,0.01,478,0.01,190,0.01,192,0.01,1130817,0.01
CA,2014,transit,31862,0.72,191944855,0.58,2822,0.9,5991498,0.68,336340,0.81,33757,0.75,34684,0.67,197936353,0.57
CA,2014,education total,660961,0.81,3871712850,0.86,533320,0.67,775660360,0.71,34688974,0.75,865812,0.78,1194281,0.54,4647373210,0.73
CA,2014,education - elementary and secondary total,495760,1.08,2765828624,1.2,317371,1.09,437084375,1.21,22573526,1.14,631997,1.06,813131,0.78,3202912999,1.05
CA,2014,education - elementary and secondary instructional,337780,1.45,2170590010,1.49,157953,1.59,240656937,1.81,10828427,1.74,402466,1.47,495733,1.11,2411246947,1.35
CA,2014,education - elementary and secondary other,157980,1.35,595238614,1.29,159418,1.48,196427438,1.51,11745099,1.5,229531,1.36,317398,1,791666052,1.04
CA,2014,education - higher education total,161137,0.32,1085035572,0.32,215500,0.46,337743882,0.44,12076378,0.33,229530,0.32,376637,0.3,1422779454,0.27
CA,2014,education - higher education instructional,43876,0.68,396561871,0.67,79563,0.99,150315303,0.93,3447600,0.76,63435,0.69,123439,0.68,546877174,0.55
CA,2014,education - higher education other,117261,0.36,688473701,0.33,135937,0.45,187428579,0.24,8628778,0.35,166095,0.36,253198,0.29,875902280,0.26
CA,2014,education - other,4064,0,20848654,0,449,0,832103,0,39070,0,4285,0,4513,0,21680757,0
CA,2014,libraries,7415,0.82,38465913,0.9,9231,0.89,12469348,0.84,695491,0.86,11347,0.84,16646,0.62,50935261,0.71
CA,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,2014,other and unallocable,49669,0.43,305933525,0.43,8276,0.43,13669743,0.45,611695,0.5,53168,0.42,57945,0.37,319603268,0.41
CO,2014,total,232377,0.42,1098659090,0.33,109463,0.34,160142629,0.21,8437895,0.29,280997,0.39,341840,0.3,1258801719,0.29
CO,2014,financial administration,6154,0.86,32308883,0.83,374,1.08,744028,0.72,35648,0.9,6355,0.86,6528,0.82,33052911,0.81
CO,2014,other government administration,4568,1.42,22186609,1.52,1601,1.59,1626836,0.93,86707,1.13,5043,1.41,6169,1.13,23813445,1.42
CO,2014,judicial and legal,6962,0.27,37812335,0.24,865,0.42,2212653,0.26,81935,0.24,7413,0.3,7827,0.25,40024988,0.23
CO,2014,police protection total,14659,0.54,85451775,0.58,693,3.58,981088,3.99,52479,5.86,14947,0.53,15352,0.54,86432863,0.58
CO,2014,police protection - officers,10558,0.71,66596943,0.72,138,3.83,209479,6.24,10278,7.74,10612,0.67,10696,0.7,66806422,0.72
CO,2014,police protection - other,4101,0.66,18854832,0.68,555,4.36,771609,4.78,42201,7.04,4335,0.78,4656,0.78,19626441,0.68
CO,2014,fire protection total,6504,0.73,41089228,0.66,1283,0.62,826543,0.84,56470,0.92,6815,0.79,7787,0.61,41915771,0.65
CO,2014,fire protection - firefighters,5869,0.62,37475265,0.58,1019,0.71,582795,1.06,43267,1.04,6107,0.68,6888,0.54,38058060,0.57
CO,2014,fire protection - other,635,4.69,3613963,4.52,264,1.25,243748,1.34,13203,1.98,708,4.78,899,3.33,3857711,4.23
CO,2014,corrections,10811,0.38,48761067,0.31,191,3.52,422602,2.66,19256,4.05,10920,0.38,11002,0.38,49183669,0.31
CO,2014,highways,7856,1.08,35682876,0.94,393,0.25,887490,0.22,51696,0.18,8146,1.05,8249,1.03,36570366,0.92
CO,2014,air transportation,1392,2.34,7699692,2.25,100,3.32,118872,2.31,7043,2.37,1432,2.32,1492,2.2,7818564,2.22
CO,2014,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
CO,2014,public welfare,8425,0.9,34059841,0.7,898,4.61,1680038,4.03,97030,3.95,8980,1.09,9323,0.93,35739879,0.69
CO,2014,health,5072,0.83,25720127,0.78,1764,1.08,5285569,0.33,180148,0.59,6098,0.84,6836,0.67,31005696,0.65
CO,2014,hospitals,12752,0.94,61498330,0.83,3973,0.95,14594368,0.51,462519,0.62,15419,0.88,16725,0.75,76092698,0.67
CO,2014,social insurance administration,976,0,4643918,0,218,0,583288,0,33833,0,1167,0,1194,0,5227206,0
CO,2014,solid waste management,592,1.43,2307983,1.18,101,0.87,137820,1.11,8394,1.98,639,1.56,693,1.23,2445803,1.12
CO,2014,sewerage,2406,1.09,12188333,1.1,344,0.5,288402,0.25,13827,0.67,2472,1.07,2750,0.95,12476735,1.07
CO,2014,parks and recreation,5372,1.22,24293719,1.21,9793,2.32,6758871,2.21,489593,3.2,8155,1.97,15165,1.56,31052590,1.06
CO,2014,housing and community development,1882,2.18,9035353,2.39,322,4.42,480415,2.09,23161,2.26,2012,2.4,2204,1.97,9515768,2.28
CO,2014,natural resources,1682,0.63,8668147,1,567,1.27,788782,2.68,42166,2.83,1921,0.71,2249,0.57,9456929,0.94
CO,2014,water transport and terminals,4396,0.99,23805195,0.92,613,0.2,630529,0.45,28953,0.8,4552,1.01,5009,0.87,24435724,0.9
CO,2014,electric power,1479,0.6,10759015,0.46,37,0.01,116954,0.01,4954,0.01,1507,0.59,1516,0.58,10875969,0.46
CO,2014,gas supply,277,0.01,1746160,0.01,0,0.01,0,0.01,0,0.01,277,0.01,277,0.01,1746160,0.01
CO,2014,transit,3114,0.11,16685370,0.07,447,0.5,781702,0.65,50945,0.61,3402,0.16,3561,0.12,17467072,0.07
CO,2014,education total,115966,0.81,509707174,0.68,81441,0.35,115926717,0.23,6337823,0.27,152690,0.68,197407,0.5,625633891,0.55
CO,2014,education - elementary and secondary total,88551,1.06,343832955,1.01,36595,0.77,42753723,0.63,2621538,0.66,103613,1,125146,0.78,386586678,0.9
CO,2014,education - elementary and secondary instructional,61926,1.4,266539661,1.25,21138,1.14,28512147,0.84,1673927,0.85,71542,1.33,83064,1.09,295051808,1.13
CO,2014,education - elementary and secondary other,26625,1.34,77293294,1.2,15457,0.93,14241576,0.87,947611,1.03,32071,1.28,42082,0.91,91534870,1.02
CO,2014,education - higher education total,26293,0.05,160098318,0.05,43710,0.06,71584704,0.04,3625675,0.03,47444,0.04,70003,0.04,231683022,0.03
CO,2014,education - higher education instructional,9781,0.05,81028662,0.04,16459,0.15,40130749,0.06,1581926,0.06,19053,0.05,26240,0.09,121159411,0.03
CO,2014,education - higher education other,16512,0.08,79069656,0.08,27251,0.05,31453955,0.04,2043749,0.03,28391,0.06,43763,0.04,110523611,0.06
CO,2014,education - other,1122,0,5775901,0,1136,0,1588290,0,90610,0,1633,0,2258,0,7364191,0
CO,2014,libraries,1999,1.74,8169015,1.73,2214,1.55,2850923,1.83,189879,1.8,3090,1.76,4213,1.16,11019938,1.37
CO,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2014,other and unallocable,7081,1.27,34378945,1.11,1231,1.88,1418139,2.24,83436,1.84,7545,1.31,8312,1.11,35797084,1.07
CT,2014,total,164892,0.73,947116941,0.73,61283,0.79,88817655,0.8,4085786,1.08,189098,0.72,226175,0.57,1035934596,0.67
CT,2014,financial administration,3725,1.14,21772201,0.85,576,3.83,918779,2.55,38893,1.92,3954,1.13,4301,1.12,22690980,0.82
CT,2014,other government administration,3303,1.14,18950382,0.96,1062,5.2,1698561,1.44,67618,1.52,3714,1.18,4365,1.53,20648943,0.89
CT,2014,judicial and legal,6243,0,37233859,0,353,0.01,977428,0.01,18215,0.01,6346,0,6596,0,38211287,0
CT,2014,police protection total,9376,1.33,65961423,1.38,1431,2.1,1275957,1.82,72575,2.53,9799,1.28,10807,1.19,67237380,1.35
CT,2014,police protection - officers,7748,1.6,57537103,1.58,179,2.67,266074,2.55,11660,2.24,7815,1.58,7927,1.56,57803177,1.57
CT,2014,police protection - other,1628,1.04,8424320,1.01,1252,2.37,1009883,2.2,60915,2.98,1984,1.22,2880,1.19,9434203,0.93
CT,2014,fire protection total,4185,1.32,27252591,1.31,958,2.33,616951,3.43,31868,3.54,4356,1.37,5143,1.16,27869542,1.28
CT,2014,fire protection - firefighters,3974,1.39,26164689,1.36,783,2.78,436992,4.78,23335,4.78,4104,1.44,4757,1.25,26601681,1.34
CT,2014,fire protection - other,211,2.38,1087902,2.23,175,2.8,179959,1.87,8533,1.98,252,2.53,386,1.82,1267861,1.93
CT,2014,corrections,5730,0.01,36887356,0.01,65,0.01,229652,0.01,5695,0.01,5762,0.01,5795,0.01,37117008,0.01
CT,2014,highways,6355,1.51,33500236,1.41,278,1.69,390057,2.83,20367,2.57,6471,1.38,6633,1.44,33890293,1.39
CT,2014,air transportation,164,0.01,1061455,0.01,3,0.01,3988,0.01,208,0.01,165,0.01,167,0.01,1065443,0.01
CT,2014,water transport and terminals,4,0.01,20379,0.01,2,0.01,4158,0.01,213,0.01,6,0.01,6,0.01,24537,0.01
CT,2014,public welfare,6222,0.33,37744750,0.24,1475,1.71,3182875,0.79,144200,1.31,7067,0.44,7697,0.43,40927625,0.23
CT,2014,health,4685,0.37,27578824,0.28,976,1.38,2558171,0.41,75359,0.59,5137,0.39,5661,0.39,30136995,0.26
CT,2014,hospitals,5183,0.01,34054894,0.01,1808,0.01,7504697,0.01,226946,0.01,6465,0.01,6991,0.01,41559591,0.01
CT,2014,social insurance administration,693,0,4573973,0,2,0,2338,0,91,0,694,0,695,0,4576311,0
CT,2014,solid waste management,1126,1.21,6068696,1.06,184,1.57,220456,2.31,15820,2.33,1220,1.31,1310,1.06,6289152,1.03
CT,2014,sewerage,973,2.04,5905730,1.98,58,2.38,115701,1.88,5619,1.88,1005,2.04,1031,1.93,6021431,1.94
CT,2014,parks and recreation,1372,2.04,6597698,2.04,2614,3.36,1680056,3.02,117281,3.46,2075,2.44,3986,2.32,8277754,1.74
CT,2014,housing and community development,1442,2.06,7259120,1.92,451,0.98,552749,1.2,28088,1.06,1611,1.94,1893,1.58,7811869,1.79
CT,2014,natural resources,724,0.11,4219312,0.13,96,0.91,190701,0.5,6624,0.54,763,0.17,820,0.14,4410013,0.13
CT,2014,water transport and terminals,893,0.93,5402379,0.91,29,0.24,42439,0.7,1799,0.38,904,0.94,922,0.9,5444818,0.9
CT,2014,electric power,313,1.46,2193087,1.38,7,0.01,4815,0.01,374,0.01,317,1.44,320,1.43,2197902,1.38
CT,2014,gas supply,39,3.91,261427,3.91,0,0.01,0,0.01,0,0.01,39,3.91,39,3.91,261427,3.91
CT,2014,transit,594,0.97,2794003,0.65,206,2.18,331547,1.85,19876,2.29,706,1.11,800,0.91,3125550,0.62
CT,2014,education total,96185,1.23,529935317,1.28,45571,1.02,63045301,1.12,3002238,1.46,114069,1.18,141756,0.9,592980618,1.15
CT,2014,education - elementary and secondary total,81376,1.45,430367089,1.58,25311,1.84,35245189,2.01,1836133,2.39,92341,1.46,106687,1.19,465612278,1.47
CT,2014,education - elementary and secondary instructional,63240,1.77,361119250,1.85,13828,2.42,21673339,2.94,991681,3.9,69216,1.82,77068,1.52,382792589,1.75
CT,2014,education - elementary and secondary other,18136,2.1,69247839,1.81,11483,2.81,13571850,2.25,844452,2.45,23125,2.06,29619,1.69,82819689,1.56
CT,2014,education - higher education total,12229,0.01,83500810,0.01,19304,0.01,25962259,0.01,1093580,0.01,18739,0.01,31533,0.01,109463069,0.01
CT,2014,education - higher education instructional,4560,0.01,37736726,0.01,7814,0.01,14992759,0.01,438771,0.01,7200,0.01,12374,0.01,52729485,0.01
CT,2014,education - higher education other,7669,0.01,45764084,0.01,11490,0.01,10969500,0.01,654809,0.01,11539,0.01,19159,0.01,56733584,0.01
CT,2014,education - other,2580,0,16067418,0,956,0,1837853,0,72525,0,2989,0,3536,0,17905271,0
CT,2014,libraries,1080,1.71,5017711,1.63,1556,2.6,1469510,2.88,95945,2.63,1646,1.89,2636,1.69,6487221,1.42
CT,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT,2014,other and unallocable,4283,1.13,24870138,1.14,1522,1.6,1800768,1.88,89874,1.62,4807,1.2,5805,0.93,26670906,1.07
DE,2014,total,43434,0.05,203021517,0.05,12463,0.07,15528046,0.04,924277,0.07,49008,0.05,55897,0.04,218549563,0.05
DE,2014,financial administration,1252,0.24,4784037,0.25,50,0.01,49603,0.01,2872,0.01,1270,0.24,1302,0.23,4833640,0.25
DE,2014,other government administration,961,0.24,4521866,0.29,210,1.4,182618,0.59,6691,0.6,1003,0.24,1171,0.32,4704484,0.28
DE,2014,judicial and legal,1879,0.01,8807682,0,60,0.58,120275,0.25,5757,0.13,1913,0.01,1939,0.02,8927957,0
DE,2014,police protection total,2415,0.7,14777728,0.61,191,0.33,254335,0.3,17321,0.33,2525,0.69,2606,0.65,15032063,0.6
DE,2014,police protection - officers,1939,0.87,12731044,0.71,10,3.06,11914,3.78,1192,2.71,1952,0.89,1949,0.86,12742958,0.71
DE,2014,police protection - other,476,0.15,2046684,0.11,181,0.3,242421,0.25,16129,0.3,573,0.16,657,0.14,2289105,0.11
DE,2014,fire protection total,177,0.01,937766,0.01,1,0.01,838,0.01,67,0.01,177,0.01,178,0.01,938604,0.01
DE,2014,fire protection - firefighters,167,0.01,899412,0.01,0,0.01,0,0.01,0,0.01,167,0.01,167,0.01,899412,0.01
DE,2014,fire protection - other,10,0.01,38354,0.01,1,0.01,838,0.01,67,0.01,10,0.01,11,0.01,39192,0.01
DE,2014,corrections,2847,0.01,11656963,0.01,51,0.01,70137,0.01,5049,0.01,2878,0.01,2898,0.01,11727100,0.01
DE,2014,highways,1924,0.19,7105232,0.13,74,0.49,67007,0.54,5785,0.52,1957,0.16,1998,0.18,7172239,0.13
DE,2014,air transportation,33,0.01,121270,0.01,8,0.01,8708,0.01,727,0.01,37,0.01,41,0.01,129978,0.01
DE,2014,water transport and terminals,409,0.01,1675329,0.01,135,0.01,77199,0.01,7401,0.01,451,0.01,544,0.01,1752528,0.01
DE,2014,public welfare,1520,0.01,5452766,0.01,127,0.01,197729,0.01,10966,0.01,1587,0.01,1647,0.01,5650495,0.01
DE,2014,health,2357,0.01,9369811,0.01,170,0.01,303249,0.01,17194,0.01,2461,0.01,2527,0.01,9673060,0.01
DE,2014,hospitals,1323,0.01,4611715,0.01,112,0.01,158818,0.01,10470,0.01,1386,0.01,1435,0.01,4770533,0.01
DE,2014,social insurance administration,322,0,1065753,0,22,0,38598,0,1658,0,332,0,344,0,1104351,0
DE,2014,solid waste management,206,0.01,953726,0.01,25,0.01,43420,0.01,3250,0.01,228,0.01,231,0.01,997146,0.01
DE,2014,sewerage,439,0.5,1987761,0.45,6,0.01,8338,0.01,714,0.01,443,0.49,445,0.49,1996099,0.45
DE,2014,parks and recreation,476,0.14,1482672,0.12,206,0.01,164438,0.01,13129,0.01,553,0.12,682,0.1,1647110,0.11
DE,2014,housing and community development,203,6.57,870078,5.13,9,3.9,10855,4.12,566,5.27,206,6.48,212,6.3,880933,5.07
DE,2014,natural resources,435,0.01,1714301,0.01,50,0.01,71744,0.01,4601,0.01,463,0.01,485,0.01,1786045,0.01
DE,2014,water transport and terminals,156,4.26,626833,3.5,6,1.78,8439,2.25,528,2.32,165,4.51,162,4.1,635272,3.45
DE,2014,electric power,118,0.01,665520,0.01,0,0.01,0,0.01,0,0.01,118,0.01,118,0.01,665520,0.01
DE,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
DE,2014,transit,867,0.01,3712467,0.01,32,0.01,49870,0.01,2232,0.01,880,0.01,899,0.01,3762337,0.01
DE,2014,education total,20782,0.01,106369168,0.01,10233,0.01,13012922,0.01,753215,0.01,25321,0.01,31015,0.01,119382090,0.01
DE,2014,education - elementary and secondary total,14824,0.01,71886082,0.01,3770,0.01,5173846,0.01,359675,0.01,16992,0.01,18594,0.01,77059928,0.01
DE,2014,education - elementary and secondary instructional,11274,0.01,56235273,0.01,1216,0.01,1843276,0.01,98516,0.01,11867,0.01,12490,0.01,58078549,0.01
DE,2014,education - elementary and secondary other,3550,0.01,15650809,0.01,2554,0.01,3330570,0.01,261159,0.01,5125,0.01,6104,0.01,18981379,0.01
DE,2014,education - higher education total,5611,0.01,32432664,0.01,6441,0.01,7812668,0.01,392183,0.01,7974,0.01,12052,0.01,40245332,0.01
DE,2014,education - higher education instructional,1507,0.01,12319531,0.01,2884,0.01,5325996,0.01,153710,0.01,2434,0.01,4391,0.01,17645527,0.01
DE,2014,education - higher education other,4104,0.01,20113133,0.01,3557,0.01,2486672,0.01,238473,0.01,5540,0.01,7661,0.01,22599805,0.01
DE,2014,education - other,347,0,2050422,0,22,0,26408,0,1357,0,355,0,369,0,2076830,0
DE,2014,libraries,165,1.31,642247,1.66,353,2.32,252423,2.26,30057,2.14,342,1.63,518,1.63,894670,1.35
DE,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,2014,other and unallocable,2168,0.07,9108826,0.09,332,0.07,376483,0.05,24027,0.07,2312,0.08,2500,0.06,9485309,0.09
DC,2014,total,44651,0,292205191,0,3570,0,8829501,0,498264,0,47466,0,48221,0,301034692,0
DC,2014,financial administration,1853,0,13946194,0,20,0,90090,0,2504,0,1867,0,1873,0,14036284,0
DC,2014,other government administration,1284,0,8324981,0,42,0,92090,0,4223,0,1308,0,1326,0,8417071,0
DC,2014,judicial and legal,1949,0,15689036,0,56,0,279684,0,6871,0,1988,0,2005,0,15968720,0
DC,2014,police protection total,4591,0,31947779,0,0,0,0,0,0,0,4591,0,4591,0,31947779,0
DC,2014,police protection - officers,3960,0,27978738,0,0,0,0,0,0,0,3960,0,3960,0,27978738,0
DC,2014,police protection - other,631,0,3969041,0,0,0,0,0,0,0,631,0,631,0,3969041,0
DC,2014,fire protection total,1832,0,11669235,0,0,0,0,0,0,0,1832,0,1832,0,11669235,0
DC,2014,fire protection - firefighters,1726,0,11017143,0,0,0,0,0,0,0,1726,0,1726,0,11017143,0
DC,2014,fire protection - other,106,0,652092,0,0,0,0,0,0,0,106,0,106,0,652092,0
DC,2014,corrections,1322,0,7950242,0,25,0,103872,0,4003,0,1345,0,1347,0,8054114,0
DC,2014,highways,732,0,4677464,0,160,0,220510,0,15597,0,820,0,892,0,4897974,0
DC,2014,air transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,public welfare,2179,0,13543435,0,11,0,27579,0,1311,0,2186,0,2190,0,13571014,0
DC,2014,health,717,0,4683338,0,5,0,19182,0,593,0,720,0,722,0,4702520,0
DC,2014,hospitals,1403,0,9260495,0,11,0,79287,0,1769,0,1413,0,1414,0,9339782,0
DC,2014,social insurance administration,445,0,2579302,0,0,0,0,0,0,0,445,0,445,0,2579302,0
DC,2014,solid waste management,1272,0,6868542,0,0,0,0,0,0,0,1272,0,1272,0,6868542,0
DC,2014,sewerage,702,0,4972916,0,0,0,0,0,0,0,702,0,702,0,4972916,0
DC,2014,parks and recreation,613,0,2721235,0,121,0,265307,0,16598,0,707,0,734,0,2986542,0
DC,2014,housing and community development,907,0,5507954,0,0,0,0,0,0,0,907,0,907,0,5507954,0
DC,2014,natural resources,34,0,221889,0,0,0,0,0,0,0,34,0,34,0,221889,0
DC,2014,water transport and terminals,410,0,2910517,0,0,0,0,0,0,0,410,0,410,0,2910517,0
DC,2014,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,transit,11692,0,78286796,0,108,0,315662,0,9486,0,11746,0,11800,0,78602458,0
DC,2014,education total,7409,0,45906751,0,1691,0,3295105,0,212379,0,8609,0,9100,0,49201856,0
DC,2014,education - elementary and secondary total,6704,0,41503442,0,1182,0,2736308,0,176612,0,7702,0,7886,0,44239750,0
DC,2014,education - elementary and secondary instructional,5329,0,33630476,0,1060,0,2462698,0,161557,0,6242,0,6389,0,36093174,0
DC,2014,education - elementary and secondary other,1375,0,7872966,0,122,0,273610,0,15055,0,1460,0,1497,0,8146576,0
DC,2014,education - higher education total,705,0,4403309,0,509,0,558797,0,35767,0,907,0,1214,0,4962106,0
DC,2014,education - higher education instructional,239,0,1750324,0,347,0,344103,0,17335,0,337,0,586,0,2094427,0
DC,2014,education - higher education other,466,0,2652985,0,162,0,214694,0,18432,0,570,0,628,0,2867679,0
DC,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,libraries,513,0,2539892,0,115,0,172371,0,11176,0,576,0,628,0,2712263,0
DC,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,other and unallocable,2792,0,17997198,0,1205,0,3868762,0,211754,0,3988,0,3997,0,21865960,0
FL,2014,total,793160,0.33,3251602963,0.29,182975,0.82,178620655,0.84,11520371,0.74,864175,0.35,976135,0.31,3430223618,0.28
FL,2014,financial administration,23168,0.7,102122e3,0.66,803,0.69,1133507,1,73497,0.95,23593,0.7,23971,0.68,103255507,0.65
