state,year,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_full_time_and_part_time_employees,total_march_pay
TX,2012,education - higher education other,75771,338053597,50685,52632536,3677414,96550,126456,390686133
TX,2012,education - other,4217,18585803,318,938379,41424,4450,4535,19524182
TX,2012,libraries,0,0,0,0,0,0,0,0
TX,2012,liquor stores,0,0,0,0,0,0,0,0
TX,2012,other and unallocable,7152,31083623,186,409131,19716,7263,7338,31492754
UT,2012,total,44247,198228797,25991,29318575,1591396,53236,70238,227547372
UT,2012,financial administration,2344,10652070,202,219157,15215,2429,2546,10871227
UT,2012,other government administration,381,1902516,157,166981,9853,436,538,2069497
UT,2012,judicial and legal,1547,6888243,99,270182,11683,1613,1646,7158425
UT,2012,police protection total,807,3242072,36,34138,2225,820,843,3276210
UT,2012,police protection - officers,417,1888756,0,0,0,417,417,1888756
UT,2012,police protection - other,390,1353316,36,34138,2225,403,426,1387454
UT,2012,fire protection total,0,0,0,0,0,0,0,0
UT,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
UT,2012,fire protection - other,0,0,0,0,0,0,0,0
UT,2012,corrections,2935,10623885,216,170843,12985,3008,3151,10794728
UT,2012,highways,1588,6651710,3,4072,299,1590,1591,6655782
UT,2012,air transportation,0,0,0,0,0,0,0,0
UT,2012,water transport and terminals,0,0,0,0,0,0,0,0
UT,2012,public welfare,2396,8272970,180,299491,17141,2493,2576,8572461
UT,2012,health,1850,7331490,294,515496,25651,1995,2144,7846986
UT,2012,hospitals,6841,27174955,1235,1947327,83763,7314,8076,29122282
UT,2012,social insurance administration,1040,3895538,34,88308,3840,1062,1074,3983846
UT,2012,solid waste management,0,0,0,0,0,0,0,0
UT,2012,sewerage,0,0,0,0,0,0,0,0
UT,2012,parks and recreation,247,791625,54,50929,4409,272,301,842554
UT,2012,housing and community development,0,0,0,0,0,0,0,0
UT,2012,natural resources,1261,4709526,161,121858,9785,1316,1422,4831384
UT,2012,water transport and terminals,0,0,0,0,0,0,0,0
UT,2012,electric power,0,0,0,0,0,0,0,0
UT,2012,gas supply,0,0,0,0,0,0,0,0
UT,2012,transit,0,0,0,0,0,0,0,0
UT,2012,education total,19212,99345560,22961,25237401,1377378,26994,42173,124582961
UT,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
UT,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
UT,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
UT,2012,education - higher education total,17807,93310149,21751,23705952,1287749,25081,39558,117016101
UT,2012,education - higher education instructional,6038,46835322,8223,12711561,436697,8505,14261,59546883
UT,2012,education - higher education other,11769,46474827,13528,10994391,851052,16576,25297,57469218
UT,2012,education - other,1405,6035411,1210,1531449,89629,1913,2615,7566860
UT,2012,libraries,0,0,0,0,0,0,0,0
UT,2012,liquor stores,250,662696,300,177739,16503,343,550,840435
UT,2012,other and unallocable,1548,6083941,59,14653,666,1551,1607,6098594
VT,2012,total,12994,59622459,3716,5516197,206543,14197,16710,65138656
VT,2012,financial administration,579,2468457,14,11220,782,584,593,2479677
VT,2012,other government administration,473,1876019,216,510891,2287,486,689,2386910
VT,2012,judicial and legal,678,2906427,21,12061,718,682,699,2918488
VT,2012,police protection total,619,3061440,50,27300,1670,629,669,3088740
VT,2012,police protection - officers,309,1773986,6,1318,91,310,315,1775304
VT,2012,police protection - other,310,1287454,44,25982,1579,319,354,1313436
VT,2012,fire protection total,0,0,0,0,0,0,0,0
VT,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
VT,2012,fire protection - other,0,0,0,0,0,0,0,0
VT,2012,corrections,1102,4419581,5,3102,213,1103,1107,4422683
VT,2012,highways,1024,4163125,4,1349,109,1025,1028,4164474
VT,2012,air transportation,0,0,0,0,0,0,0,0
VT,2012,water transport and terminals,0,0,0,0,0,0,0,0
VT,2012,public welfare,1312,5393796,38,32099,1356,1320,1350,5425895
VT,2012,health,463,1982485,25,10281,864,468,488,1992766
VT,2012,hospitals,233,1046427,4,2622,159,234,237,1049049
VT,2012,social insurance administration,269,1054478,0,0,0,269,269,1054478
VT,2012,solid waste management,0,0,0,0,0,0,0,0
VT,2012,sewerage,0,0,0,0,0,0,0,0
VT,2012,parks and recreation,113,475115,4,2256,157,114,117,477371
VT,2012,housing and community development,0,0,0,0,0,0,0,0
VT,2012,natural resources,561,2635333,6,12486,346,564,567,2647819
VT,2012,water transport and terminals,0,0,0,0,0,0,0,0
VT,2012,electric power,0,0,0,0,0,0,0,0
VT,2012,gas supply,0,0,0,0,0,0,0,0
VT,2012,transit,0,0,0,0,0,0,0,0
VT,2012,education total,4375,22818812,3265,4829176,194560,5508,7640,27647988
VT,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
VT,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
VT,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
VT,2012,education - higher education total,3953,20894091,3242,4793885,192961,5076,7195,25687976
VT,2012,education - higher education instructional,1067,8799611,1245,2176001,62445,1423,2312,10975612
VT,2012,education - higher education other,2886,12094480,1997,2617884,130516,3653,4883,14712364
VT,2012,education - other,422,1924721,23,35291,1599,432,445,1960012
VT,2012,libraries,0,0,0,0,0,0,0,0
VT,2012,liquor stores,53,234559,0,0,0,53,53,234559
VT,2012,other and unallocable,1140,5086405,64,61354,3322,1158,1204,5147759
VA,2012,total,107097,483101801,55602,68156850,3369737,126238,162699,551258651
VA,2012,financial administration,3896,16944828,501,804578,56084,4214,4397,17749406
VA,2012,other government administration,501,2608026,513,860505,40220,739,1014,3468531
VA,2012,judicial and legal,3578,17159794,381,486622,15914,3670,3959,17646416
VA,2012,police protection total,2964,14028438,155,277270,14952,3048,3119,14305708
VA,2012,police protection - officers,2252,11422260,7,22540,930,2257,2259,11444800
VA,2012,police protection - other,712,2606178,148,254730,14022,791,860,2860908
VA,2012,fire protection total,0,0,0,0,0,0,0,0
VA,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
VA,2012,fire protection - other,0,0,0,0,0,0,0,0
VA,2012,corrections,13511,43577064,320,541306,35132,13710,13831,44118370
VA,2012,highways,7136,32173486,171,305348,14538,7218,7307,32478834
VA,2012,air transportation,0,0,0,0,0,0,0,0
VA,2012,water transport and terminals,106,638709,2,4353,297,108,108,643062
VA,2012,public welfare,2705,11121640,359,704078,37962,2919,3064,11825718
VA,2012,health,5066,20539082,722,1204812,70518,5464,5788,21743894
VA,2012,hospitals,13799,53242126,2394,4729874,177051,14800,16193,57972e3
VA,2012,social insurance administration,1234,4728436,562,1214851,76881,1668,1796,5943287
VA,2012,solid waste management,0,0,0,0,0,0,0,0
VA,2012,sewerage,0,0,0,0,0,0,0,0
VA,2012,parks and recreation,665,2749386,894,904180,77824,1105,1559,3653566
VA,2012,housing and community development,0,0,0,0,0,0,0,0
VA,2012,natural resources,2334,11094116,615,948866,63691,2694,2949,12042982
VA,2012,water transport and terminals,0,0,0,0,0,0,0,0
VA,2012,electric power,0,0,0,0,0,0,0,0
VA,2012,gas supply,0,0,0,0,0,0,0,0
VA,2012,transit,0,0,0,0,0,0,0,0
VA,2012,education total,45114,231388438,46021,52525562,2473407,59175,91135,283914e3
VA,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
VA,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
VA,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
VA,2012,education - higher education total,42671,219970134,45505,51683788,2429261,56484,88176,271653922
VA,2012,education - higher education instructional,14825,110986773,16256,26676161,700650,18799,31081,137662934
VA,2012,education - higher education other,27846,108983361,29249,25007627,1728611,37685,57095,133990988
VA,2012,education - other,2443,11418304,516,841774,44146,2691,2959,12260078
VA,2012,libraries,0,0,0,0,0,0,0,0
VA,2012,liquor stores,845,2940130,1490,1842516,168864,1799,2335,4782646
VA,2012,other and unallocable,3643,18168102,502,802129,46402,3907,4145,18970231
WA,2012,total,103107,490860532,48589,65136320,3148040,120886,151696,555996852
WA,2012,financial administration,2687,13384664,61,189923,3525,2705,2748,13574587
WA,2012,other government administration,1002,4685976,691,2439659,79526,1451,1693,7125635
WA,2012,judicial and legal,1892,10507236,79,294044,5018,1919,1971,10801280
WA,2012,police protection total,2160,12355568,78,183684,6638,2198,2238,12539252
WA,2012,police protection - officers,830,5349284,27,50560,2268,843,857,5399844
WA,2012,police protection - other,1330,7006284,51,133124,4370,1355,1381,7139408
WA,2012,fire protection total,0,0,0,0,0,0,0,0
WA,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
WA,2012,fire protection - other,0,0,0,0,0,0,0,0
WA,2012,corrections,8465,33591932,218,250530,10612,8525,8683,33842462
WA,2012,highways,7039,34591056,175,389901,8651,7088,7214,34980957
WA,2012,air transportation,0,0,0,0,0,0,0,0
WA,2012,water transport and terminals,2,9864,6,600,106,3,8,10464
WA,2012,public welfare,10287,44017838,695,1370068,66132,10660,10982,45387906
WA,2012,health,6437,25177118,99,334108,8347,6485,6536,25511226
WA,2012,hospitals,8294,43727076,3123,12439798,254000,9729,11417,56166874
WA,2012,social insurance administration,3973,17263686,982,1303095,109020,4588,4955,18566781
WA,2012,solid waste management,519,2715026,9,15848,1412,527,528,2730874
WA,2012,sewerage,0,0,0,0,0,0,0,0
WA,2012,parks and recreation,547,2363120,12,24131,491,549,559,2387251
WA,2012,housing and community development,74,345562,0,0,0,74,74,345562
WA,2012,natural resources,4479,19356182,125,253835,9750,4534,4604,19610017
WA,2012,water transport and terminals,0,0,0,0,0,0,0,0
WA,2012,electric power,0,0,0,0,0,0,0,0
WA,2012,gas supply,0,0,0,0,0,0,0,0
WA,2012,transit,0,0,0,0,0,0,0,0
WA,2012,education total,40480,206727374,42152,45442786,2578831,55049,82632,252170160
WA,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
WA,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
WA,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
WA,2012,education - higher education total,38495,198018372,41831,45080412,2560222,52959,80326,243098784
WA,2012,education - higher education instructional,12770,81994965,9336,18284973,639238,16380,22106,100279938
WA,2012,education - higher education other,25725,116023407,32495,26795439,1920984,36579,58220,142818846
WA,2012,education - other,1985,8709002,321,362374,18609,2090,2306,9071376
WA,2012,libraries,0,0,0,0,0,0,0,0
WA,2012,liquor stores,831,2641544,5,7596,422,833,836,2649140
WA,2012,other and unallocable,3939,17399710,79,196714,5559,3969,4018,17596424
WV,2012,total,36421,134074423,12495,11118374,647495,40295,48916,145192797
WV,2012,financial administration,1906,5718762,46,69284,3736,1927,1952,5788046
WV,2012,other government administration,220,815614,245,692988,25816,376,465,1508602
WV,2012,judicial and legal,1539,6989706,38,67292,2758,1554,1577,7056998
WV,2012,police protection total,1038,4171144,22,12642,906,1043,1060,4183786
WV,2012,police protection - officers,626,3114946,0,0,0,626,626,3114946
WV,2012,police protection - other,412,1056198,22,12642,906,417,434,1068840
WV,2012,fire protection total,0,0,0,0,0,0,0,0
WV,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
WV,2012,fire protection - other,0,0,0,0,0,0,0,0
WV,2012,corrections,3412,8867300,6,6932,636,3416,3418,8874232
WV,2012,highways,5237,16574014,28,47875,3662,5259,5265,16621889
WV,2012,air transportation,3,12118,0,0,0,3,3,12118
WV,2012,water transport and terminals,3,12888,0,0,0,3,3,12888
WV,2012,public welfare,3430,8816055,50,50928,3740,3453,3480,8866983
WV,2012,health,783,2579018,67,76474,3918,807,850,2655492
WV,2012,hospitals,1712,4628696,103,128446,8508,1763,1815,4757142
WV,2012,social insurance administration,584,1736758,69,70980,5586,617,653,1807738
WV,2012,solid waste management,14,53016,0,0,0,14,14,53016
WV,2012,sewerage,0,0,0,0,0,0,0,0
WV,2012,parks and recreation,401,854386,416,329856,43714,648,817,1184242
WV,2012,housing and community development,0,0,0,0,0,0,0,0
WV,2012,natural resources,1857,6538995,187,146386,13615,1936,2044,6685381
WV,2012,water transport and terminals,0,0,0,0,0,0,0,0
WV,2012,electric power,0,0,0,0,0,0,0,0
WV,2012,gas supply,0,0,0,0,0,0,0,0
WV,2012,transit,7,25816,0,0,0,7,7,25816
WV,2012,education total,11904,57384553,11120,9337422,526191,15072,23024,66721975
WV,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
WV,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
WV,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
WV,2012,education - higher education total,10717,52099495,10929,9053928,516445,13827,21646,61153423
WV,2012,education - higher education instructional,3772,24703809,4459,5502889,179565,4853,8231,30206698
WV,2012,education - higher education other,6945,27395686,6470,3551039,336880,8974,13415,30946725
WV,2012,education - other,1187,5285058,191,283494,9746,1245,1378,5568552
WV,2012,libraries,0,0,0,0,0,0,0,0
WV,2012,liquor stores,49,133198,2,3252,270,51,51,136450
WV,2012,other and unallocable,2322,8162386,96,77617,4439,2346,2418,8240003
WI,2012,total,55795,273628155,49313,47973070,2610814,70543,105108,321601225
WI,2012,financial administration,2073,9952430,342,602000,37954,2288,2415,10554430
WI,2012,other government administration,455,2078870,306,726436,28799,618,761,2805306
WI,2012,judicial and legal,2053,12824420,261,800821,28614,2215,2314,13625241
WI,2012,police protection total,738,3730772,27,66358,3241,757,765,3797130
WI,2012,police protection - officers,542,2908739,6,24873,974,548,548,2933612
WI,2012,police protection - other,196,822033,21,41485,2267,209,217,863518
WI,2012,fire protection total,0,0,0,0,0,0,0,0
WI,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
WI,2012,fire protection - other,0,0,0,0,0,0,0,0
WI,2012,corrections,9288,38387413,654,1966959,62461,9641,9942,40354372
WI,2012,highways,1346,7086565,70,159026,6809,1384,1416,7245591
WI,2012,air transportation,0,0,0,0,0,0,0,0
WI,2012,water transport and terminals,0,0,0,0,0,0,0,0
WI,2012,public welfare,1767,7670430,338,793009,49652,2048,2105,8463439
WI,2012,health,1320,6444980,361,1010600,36733,1527,1681,7455580
WI,2012,hospitals,3150,12191129,499,1451898,52439,3446,3649,13643027
WI,2012,social insurance administration,920,3851035,32,70540,4039,943,952,3921575
WI,2012,solid waste management,0,0,0,0,0,0,0,0
WI,2012,sewerage,0,0,0,0,0,0,0,0
WI,2012,parks and recreation,114,461391,54,48947,3144,132,168,510338
WI,2012,housing and community development,0,0,0,0,0,0,0,0
WI,2012,natural resources,1799,7772541,917,1057982,56697,2118,2716,8830523
WI,2012,water transport and terminals,0,0,0,0,0,0,0,0
WI,2012,electric power,0,0,0,0,0,0,0,0
WI,2012,gas supply,0,0,0,0,0,0,0,0
WI,2012,transit,0,0,0,0,0,0,0,0
WI,2012,education total,26347,139050698,44650,37693762,2168975,38600,70997,176744460
WI,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
WI,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
WI,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
WI,2012,education - higher education total,25520,135048742,44347,36937668,2133672,37574,69867,171986410
WI,2012,education - higher education instructional,8618,57171968,12314,13945715,675865,12436,20932,71117683
WI,2012,education - higher education other,16902,77876774,32033,22991953,1457807,25138,48935,100868727
WI,2012,education - other,827,4001956,303,756094,35303,1026,1130,4758050
WI,2012,libraries,0,0,0,0,0,0,0,0
WI,2012,liquor stores,0,0,0,0,0,0,0,0
WI,2012,other and unallocable,4425,22125481,802,1524732,71257,4826,5227,23650213
WY,2012,total,12486,54108634,3505,3298032,210622,13672,15991,57406666
WY,2012,financial administration,569,2854538,6,12865,530,571,575,2867403
WY,2012,other government administration,144,810820,92,114260,6437,179,236,925080
WY,2012,judicial and legal,528,2846067,44,147631,4243,551,572,2993698
WY,2012,police protection total,291,1373023,0,0,0,291,291,1373023
WY,2012,police protection - officers,194,845455,0,0,0,194,194,845455
WY,2012,police protection - other,97,527568,0,0,0,97,97,527568
WY,2012,fire protection total,0,0,0,0,0,0,0,0
WY,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
WY,2012,fire protection - other,0,0,0,0,0,0,0,0
WY,2012,corrections,1375,5033175,4,6800,441,1377,1379,5039975
WY,2012,highways,1783,7094566,94,191462,11948,1851,1877,7286028
WY,2012,air transportation,0,0,0,0,0,0,0,0
WY,2012,water transport and terminals,0,0,0,0,0,0,0,0
WY,2012,public welfare,583,2339374,23,65932,2871,599,606,2405306
WY,2012,health,910,4087692,95,267815,9257,962,1005,4355507
WY,2012,hospitals,757,2546964,22,53590,2244,769,779,2600554
WY,2012,social insurance administration,120,453502,5,7699,442,122,125,461201
WY,2012,solid waste management,0,0,0,0,0,0,0,0
WY,2012,sewerage,0,0,0,0,0,0,0,0
WY,2012,parks and recreation,170,737545,52,64717,3363,189,222,802262
WY,2012,housing and community development,0,0,0,0,0,0,0,0
WY,2012,natural resources,967,4334852,23,35253,2209,980,990,4370105
WY,2012,water transport and terminals,0,0,0,0,0,0,0,0
WY,2012,electric power,0,0,0,0,0,0,0,0
WY,2012,gas supply,0,0,0,0,0,0,0,0
WY,2012,transit,0,0,0,0,0,0,0,0
WY,2012,education total,3323,15446957,3007,2271671,163110,4245,6330,17718628
WY,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
WY,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
WY,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
WY,2012,education - higher education total,3102,14328416,3002,2262659,162624,4021,6104,16591075
WY,2012,education - higher education instructional,1059,6877119,781,992713,49483,1339,1840,7869832
WY,2012,education - higher education other,2043,7451297,2221,1269946,113141,2682,4264,8721243
WY,2012,education - other,221,1118541,5,9012,486,224,226,1127553
WY,2012,libraries,0,0,0,0,0,0,0,0
WY,2012,liquor stores,41,157944,0,0,0,41,41,157944
WY,2012,other and unallocable,925,3991615,38,58337,3527,945,963,4049952
