state,year,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_full_time_and_part_time_employees,total_march_pay
TX,2014,education - other,4168,19705267,450,1109399,45413,4425,4618,20814666
TX,2014,libraries,0,0,0,0,0,0,0,0
TX,2014,liquor stores,0,0,0,0,0,0,0,0
TX,2014,other and unallocable,7440,35492404,343,559994,23908,7574,7783,36052398
UT,2014,total,46059,215838443,26066,28798768,1411771,54038,72125,244637211
UT,2014,financial administration,2372,10478455,91,185626,9283,2425,2463,10664081
UT,2014,other government administration,393,2012825,170,313043,17057,489,563,2325868
UT,2014,judicial and legal,1467,7298379,144,235047,13585,1544,1611,7533426
UT,2014,police protection total,830,3449045,111,121732,6738,868,941,3570777
UT,2014,police protection - officers,446,2000251,0,0,0,446,446,2000251
UT,2014,police protection - other,384,1448794,111,121732,6738,422,495,1570526
UT,2014,fire protection total,0,0,0,0,0,0,0,0
UT,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
UT,2014,fire protection - other,0,0,0,0,0,0,0,0
UT,2014,corrections,3093,11047003,103,115240,7916,3138,3196,11162243
UT,2014,highways,1545,6737489,30,57618,3483,1565,1575,6795107
UT,2014,air transportation,0,0,0,0,0,0,0,0
UT,2014,water transport and terminals,0,0,0,0,0,0,0,0
UT,2014,public welfare,2668,9264682,137,283556,14455,2750,2805,9548238
UT,2014,health,1761,7234425,208,429555,18108,1864,1969,7663980
UT,2014,hospitals,8421,34472920,1172,2075496,78278,8863,9593,36548416
UT,2014,social insurance administration,954,3568687,31,81027,3426,973,985,3649714
UT,2014,solid waste management,0,0,0,0,0,0,0,0
UT,2014,sewerage,0,0,0,0,0,0,0,0
UT,2014,parks and recreation,261,838085,45,48548,4320,286,306,886633
UT,2014,housing and community development,0,0,0,0,0,0,0,0
UT,2014,natural resources,1177,4690800,211,249152,15995,1267,1388,4939952
UT,2014,water transport and terminals,0,0,0,0,0,0,0,0
UT,2014,electric power,0,0,0,0,0,0,0,0
UT,2014,gas supply,0,0,0,0,0,0,0,0
UT,2014,transit,0,0,0,0,0,0,0,0
UT,2014,education total,19340,107896412,23213,24188624,1188116,26053,42553,132085036
UT,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
UT,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
UT,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
UT,2014,education - higher education total,17811,101447320,22135,22879539,1113664,24103,39946,124326859
UT,2014,education - higher education instructional,5610,50484114,8505,13366451,414982,7955,14115,63850565
UT,2014,education - higher education other,12201,50963206,13630,9513088,698682,16148,25831,60476294
UT,2014,education - other,1529,6449092,1078,1309085,74452,1950,2607,7758177
UT,2014,libraries,0,0,0,0,0,0,0,0
UT,2014,liquor stores,303,716538,244,174007,18968,410,547,890545
UT,2014,other and unallocable,1474,6132698,156,240497,12043,1543,1630,6373195
VT,2014,total,13289,65704293,4150,6853392,203587,14483,17439,72557685
VT,2014,financial administration,639,3079361,19,17366,1030,644,658,3096727
VT,2014,other government administration,472,2009757,212,545760,3413,490,684,2555517
VT,2014,judicial and legal,681,3343815,22,14151,686,685,703,3357966
VT,2014,police protection total,638,3536407,72,42065,2491,652,710,3578472
VT,2014,police protection - officers,309,2110232,12,6056,390,311,321,2116288
VT,2014,police protection - other,329,1426175,60,36009,2101,341,389,1462184
VT,2014,fire protection total,0,0,0,0,0,0,0,0
VT,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
VT,2014,fire protection - other,0,0,0,0,0,0,0,0
VT,2014,corrections,1085,4776270,9,9736,306,1087,1094,4786006
VT,2014,highways,1069,5135535,5,1902,100,1070,1074,5137437
VT,2014,air transportation,0,0,0,0,0,0,0,0
VT,2014,water transport and terminals,0,0,0,0,0,0,0,0
VT,2014,public welfare,1535,6841030,39,39222,1400,1543,1574,6880252
VT,2014,health,508,2354078,35,14258,974,514,543,2368336
VT,2014,hospitals,193,897838,6,10325,244,194,199,908163
VT,2014,social insurance administration,271,1127955,5,2662,120,272,276,1130617
VT,2014,solid waste management,0,0,0,0,0,0,0,0
VT,2014,sewerage,0,0,0,0,0,0,0,0
VT,2014,parks and recreation,121,535952,4,1918,124,122,125,537870
VT,2014,housing and community development,0,0,0,0,0,0,0,0
VT,2014,natural resources,606,2995883,15,13816,574,610,621,3009699
VT,2014,water transport and terminals,0,0,0,0,0,0,0,0
VT,2014,electric power,0,0,0,0,0,0,0,0
VT,2014,gas supply,0,0,0,0,0,0,0,0
VT,2014,transit,0,0,0,0,0,0,0,0
VT,2014,education total,4237,23067680,3648,6088405,189286,5351,7885,29156085
VT,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
VT,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
VT,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
VT,2014,education - higher education total,3807,21015332,3636,6066912,188264,4915,7443,27082244
VT,2014,education - higher education instructional,952,8590999,1215,2328189,50464,1246,2167,10919188
VT,2014,education - higher education other,2855,12424333,2421,3738723,137800,3669,5276,16163056
VT,2014,education - other,430,2052348,12,21493,1022,436,442,2073841
VT,2014,libraries,0,0,0,0,0,0,0,0
VT,2014,liquor stores,53,246784,0,0,0,53,53,246784
VT,2014,other and unallocable,1181,5755948,59,51806,2839,1196,1240,5807754
VA,2014,total,107294,518989058,59792,67839677,3449305,126789,167086,586828735
VA,2014,financial administration,3997,18197166,535,733520,59533,4332,4532,18930686
VA,2014,other government administration,550,3109031,562,884867,38724,776,1112,3993898
VA,2014,judicial and legal,3725,18031748,331,413772,14468,3806,4056,18445520
VA,2014,police protection total,3130,14990797,152,258525,12895,3203,3282,15249322
VA,2014,police protection - officers,2361,12189305,14,27006,1402,2369,2375,12216311
VA,2014,police protection - other,769,2801492,138,231519,11493,834,907,3033011
VA,2014,fire protection total,0,0,0,0,0,0,0,0
VA,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
VA,2014,fire protection - other,0,0,0,0,0,0,0,0
VA,2014,corrections,13950,46544488,405,595198,35630,14151,14355,47139686
VA,2014,highways,7259,35468890,295,527128,23252,7391,7554,35996018
VA,2014,air transportation,0,0,0,0,0,0,0,0
VA,2014,water transport and terminals,84,536630,0,0,0,84,84,536630
VA,2014,public welfare,2748,11881409,310,538813,26708,2898,3058,12420222
VA,2014,health,5078,21103142,618,893748,49806,5359,5696,21996890
VA,2014,hospitals,14002,59765879,2699,5538344,218654,15239,16701,65304223
VA,2014,social insurance administration,1152,4530088,398,683902,39088,1373,1550,5213990
VA,2014,solid waste management,0,0,0,0,0,0,0,0
VA,2014,sewerage,0,0,0,0,0,0,0,0
VA,2014,parks and recreation,655,2489804,953,800328,68248,1040,1608,3290132
VA,2014,housing and community development,0,0,0,0,0,0,0,0
VA,2014,natural resources,2241,11603221,702,1031276,74231,2659,2943,12634497
VA,2014,water transport and terminals,0,0,0,0,0,0,0,0
VA,2014,electric power,0,0,0,0,0,0,0,0
VA,2014,gas supply,0,0,0,0,0,0,0,0
VA,2014,transit,0,0,0,0,0,0,0,0
VA,2014,education total,44280,249107919,48900,52135454,2562163,58758,93180,301243373
VA,2014,education - elementary and secondary total,2,16416,0,0,0,2,2,16416
VA,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
VA,2014,education - elementary and secondary other,2,16416,0,0,0,2,2,16416
VA,2014,education - higher education total,42373,239550379,48490,51428418,2526505,56649,90863,290978797
VA,2014,education - higher education instructional,15644,120308224,15135,22915059,685728,19519,30779,143223283
VA,2014,education - higher education other,26729,119242155,33355,28513359,1840777,37130,60084,147755514
VA,2014,education - other,1905,9541124,410,707036,35658,2107,2315,10248160
VA,2014,libraries,0,0,0,0,0,0,0,0
VA,2014,liquor stores,875,3246712,2246,2123378,190764,1953,3121,5370090
VA,2014,other and unallocable,3568,18382134,686,681424,35141,3767,4254,19063558
WA,2014,total,99076,511840089,53857,91753035,3687950,119914,152933,603593124
WA,2014,financial administration,2660,13804148,201,802620,19744,2771,2861,14606768
WA,2014,other government administration,569,2810788,394,1508785,49489,849,963,4319573
WA,2014,judicial and legal,1777,10382880,210,1063696,22624,1905,1987,11446576
WA,2014,police protection total,2211,10952520,38,119464,1954,2222,2249,11071984
WA,2014,police protection - officers,815,5436242,0,0,0,815,815,5436242
WA,2014,police protection - other,1396,5516278,38,119464,1954,1407,1434,5635742
WA,2014,fire protection total,0,0,0,0,0,0,0,0
WA,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
WA,2014,fire protection - other,0,0,0,0,0,0,0,0
WA,2014,corrections,7388,30642730,1457,5173798,206178,8553,8845,35816528
WA,2014,highways,6565,34319328,161,379038,8946,6616,6726,34698366
WA,2014,air transportation,0,0,0,0,0,0,0,0
WA,2014,water transport and terminals,2,12712,4,600,6,2,6,13312
WA,2014,public welfare,9656,42073264,1169,3787802,153082,10521,10825,45861066
WA,2014,health,5517,23961530,1026,3153490,138352,6298,6543,27115020
WA,2014,hospitals,8442,47832984,3618,14752640,326840,10289,12060,62585624
WA,2014,social insurance administration,3417,15504896,324,1209518,40442,3646,3741,16714414
WA,2014,solid waste management,507,2706138,65,287386,8930,557,572,2993524
WA,2014,sewerage,0,0,0,0,0,0,0,0
WA,2014,parks and recreation,457,2170622,102,298254,12026,524,559,2468876
WA,2014,housing and community development,51,308324,14,29164,511,54,65,337488
WA,2014,natural resources,4298,19616104,930,2089375,86976,4790,5228,21705479
WA,2014,water transport and terminals,0,0,0,0,0,0,0,0
WA,2014,electric power,0,0,0,0,0,0,0,0
WA,2014,gas supply,0,0,0,0,0,0,0,0
WA,2014,transit,0,0,0,0,0,0,0,0
WA,2014,education total,41983,236738753,43542,54916662,2535877,56311,85525,291655415
WA,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
WA,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
WA,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
WA,2014,education - higher education total,40114,227728605,42839,53590986,2481905,54138,82953,281319591
WA,2014,education - higher education instructional,13053,96580211,9233,25796832,546210,16140,22286,122377043
WA,2014,education - higher education other,27061,131148394,33606,27794154,1935695,37998,60667,158942548
WA,2014,education - other,1869,9010148,703,1325676,53972,2173,2572,10335824
WA,2014,libraries,0,0,0,0,0,0,0,0
WA,2014,liquor stores,92,480614,6,20936,580,95,98,501550
WA,2014,other and unallocable,3484,17521754,596,2159807,75393,3911,4080,19681561
WV,2014,total,36579,134872224,12089,11143727,621559,40281,48668,146015951
WV,2014,financial administration,1894,5779116,73,115956,6307,1929,1967,5895072
WV,2014,other government administration,235,883778,238,596333,19937,355,473,1480111
WV,2014,judicial and legal,1588,7373152,42,117467,4898,1615,1630,7490619
WV,2014,police protection total,1021,4152734,24,21120,1682,1031,1045,4173854
WV,2014,police protection - officers,646,3188600,0,0,0,646,646,3188600
WV,2014,police protection - other,375,964134,24,21120,1682,385,399,985254
WV,2014,fire protection total,0,0,0,0,0,0,0,0
WV,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
WV,2014,fire protection - other,0,0,0,0,0,0,0,0
WV,2014,corrections,3363,8327294,26,39652,3674,3383,3389,8366946
WV,2014,highways,5138,15325216,30,51117,4216,5162,5168,15376333
WV,2014,air transportation,3,12118,0,0,0,3,3,12118
WV,2014,water transport and terminals,2,6972,0,0,0,2,2,6972
WV,2014,public welfare,3439,8994365,91,144654,11142,3502,3530,9139019
WV,2014,health,787,2637500,64,97832,4680,813,851,2735332
WV,2014,hospitals,1640,4296856,82,88725,6722,1678,1722,4385581
WV,2014,social insurance administration,544,1652016,71,73262,5448,576,615,1725278
WV,2014,solid waste management,11,42516,0,0,0,11,11,42516
WV,2014,sewerage,0,0,0,0,0,0,0,0
WV,2014,parks and recreation,384,817678,381,289922,37570,596,765,1107600
WV,2014,housing and community development,0,0,0,0,0,0,0,0
WV,2014,natural resources,1838,6534823,155,102341,9131,1892,1993,6637164
WV,2014,water transport and terminals,0,0,0,0,0,0,0,0
WV,2014,electric power,0,0,0,0,0,0,0,0
WV,2014,gas supply,0,0,0,0,0,0,0,0
WV,2014,transit,9,33130,0,0,0,9,9,33130
WV,2014,education total,12365,60089108,10660,9294753,499034,15364,23025,69383861
WV,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
WV,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
WV,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
WV,2014,education - higher education total,11159,55153682,10524,9095251,492408,14118,21683,64248933
WV,2014,education - higher education instructional,4135,27262718,4399,5835151,180872,5219,8534,33097869
WV,2014,education - higher education other,7024,27890964,6125,3260100,311536,8899,13149,31151064
WV,2014,education - other,1206,4935426,136,199502,6626,1246,1342,5134928
WV,2014,libraries,0,0,0,0,0,0,0,0
WV,2014,liquor stores,49,133624,2,3262,270,51,51,136886
WV,2014,other and unallocable,2269,7780228,150,107331,6848,2309,2419,7887559
WI,2014,total,57683,295624204,49807,48709345,2631640,72551,107490,344333549
WI,2014,financial administration,2260,10932926,277,504213,31841,2439,2537,11437139
WI,2014,other government administration,501,2341205,263,702662,33978,692,764,3043867
WI,2014,judicial and legal,1963,13060198,273,881737,31610,2142,2236,13941935
WI,2014,police protection total,868,4339456,27,52808,2631,884,895,4392264
WI,2014,police protection - officers,525,2829966,3,2520,102,526,528,2832486
WI,2014,police protection - other,343,1509490,24,50288,2529,358,367,1559778
WI,2014,fire protection total,0,0,0,0,0,0,0,0
WI,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
WI,2014,fire protection - other,0,0,0,0,0,0,0,0
WI,2014,corrections,9109,39002327,686,2172750,72451,9518,9795,41175077
WI,2014,highways,1434,7863704,65,117003,5587,1466,1499,7980707
WI,2014,air transportation,0,0,0,0,0,0,0,0
WI,2014,water transport and terminals,0,0,0,0,0,0,0,0
WI,2014,public welfare,1941,8374062,335,794559,42663,2182,2276,9168621
WI,2014,health,1484,7475063,280,666979,28141,1643,1764,8142042
WI,2014,hospitals,3323,13508354,537,1453652,56976,3645,3860,14962006
WI,2014,social insurance administration,895,3762341,76,164145,9947,951,971,3926486
WI,2014,solid waste management,0,0,0,0,0,0,0,0
WI,2014,sewerage,0,0,0,0,0,0,0,0
WI,2014,parks and recreation,110,480810,53,60158,3525,130,163,540968
WI,2014,housing and community development,0,0,0,0,0,0,0,0
WI,2014,natural resources,1952,8638174,904,1121460,65363,2321,2856,9759634
WI,2014,water transport and terminals,0,0,0,0,0,0,0,0
WI,2014,electric power,0,0,0,0,0,0,0,0
WI,2014,gas supply,0,0,0,0,0,0,0,0
WI,2014,transit,0,0,0,0,0,0,0,0
WI,2014,education total,27311,152642688,45322,38678478,2181780,39639,72633,191321166
WI,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
WI,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
WI,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
WI,2014,education - higher education total,26312,147884531,45106,38305549,2164444,38541,71418,186190080
WI,2014,education - higher education instructional,8898,61696375,12411,14642174,698220,12843,21309,76338549
WI,2014,education - higher education other,17414,86188156,32695,23663375,1466224,25698,50109,109851531
WI,2014,education - other,999,4758157,216,372929,17336,1098,1215,5131086
WI,2014,libraries,0,0,0,0,0,0,0,0
WI,2014,liquor stores,0,0,0,0,0,0,0,0
WI,2014,other and unallocable,4532,23202896,709,1338741,65147,4899,5241,24541637
WY,2014,total,12361,53365462,3415,3045241,199383,13484,15776,56410703
WY,2014,financial administration,750,3724877,6,11480,530,752,756,3736357
WY,2014,other government administration,134,769785,91,149793,8425,181,225,919578
WY,2014,judicial and legal,530,2860876,35,120988,3346,548,565,2981864
WY,2014,police protection total,276,1273765,0,0,0,276,276,1273765
WY,2014,police protection - officers,182,756634,0,0,0,182,182,756634
WY,2014,police protection - other,94,517131,0,0,0,94,94,517131
WY,2014,fire protection total,0,0,0,0,0,0,0,0
WY,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
WY,2014,fire protection - other,0,0,0,0,0,0,0,0
WY,2014,corrections,1327,4711611,2,2720,177,1328,1329,4714331
WY,2014,highways,1736,6713485,79,147246,10415,1795,1815,6860731
WY,2014,air transportation,0,0,0,0,0,0,0,0
WY,2014,water transport and terminals,0,0,0,0,0,0,0,0
WY,2014,public welfare,566,2204101,2,2032,177,567,568,2206133
WY,2014,health,879,4048516,76,140532,7062,919,955,4189048
WY,2014,hospitals,725,2448018,15,23294,1409,733,740,2471312
WY,2014,social insurance administration,124,475014,0,0,0,124,124,475014
WY,2014,solid waste management,0,0,0,0,0,0,0,0
WY,2014,sewerage,0,0,0,0,0,0,0,0
WY,2014,parks and recreation,195,856690,57,66801,4681,221,252,923491
WY,2014,housing and community development,0,0,0,0,0,0,0,0
WY,2014,natural resources,941,4195167,30,34878,2136,953,971,4230045
WY,2014,water transport and terminals,0,0,0,0,0,0,0,0
WY,2014,electric power,0,0,0,0,0,0,0,0
WY,2014,gas supply,0,0,0,0,0,0,0,0
WY,2014,transit,0,0,0,0,0,0,0,0
WY,2014,education total,3249,15142913,2993,2302642,158437,4144,6242,17445555
WY,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
WY,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
WY,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
WY,2014,education - higher education total,3036,14021615,2989,2297696,158084,3929,6025,16319311
WY,2014,education - higher education instructional,1056,6712475,850,989777,47020,1322,1906,7702252
WY,2014,education - higher education other,1980,7309140,2139,1307919,111064,2607,4119,8617059
WY,2014,education - other,213,1121298,4,4946,353,215,217,1126244
WY,2014,libraries,0,0,0,0,0,0,0,0
WY,2014,liquor stores,37,141443,0,0,0,37,37,141443
WY,2014,other and unallocable,892,3799201,29,42835,2588,906,921,3842036
